Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,1,0,Kickoff from PIT 35,,Kickoff,— S.Suisham kicks 68 yards from PIT 35 to PHI -3. D.Johnson to PHI 25 for 28 yards (T.Garvin).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,2,0,Pass Incomplete,1st & 10 at PHI 25,14:53 1st Shotgun,— N.Foles pass incomplete short right to J.Maclin.
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,3,0,11 Yard Pass,2nd & 10 at PHI 25,"14:50 1st No Huddle, Shotgun",— N.Foles pass short left to R.Cooper ran ob at PHI 36 for 11 yards.
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,4,0,15 Yard Run,1st & 10 at PHI 36,"14:25 1st No Huddle, Shotgun",— L.McCoy right end to PIT 49 for 15 yards (M.Mitchell).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,5,0,-5 Yard Run,1st & 10 at PIT 49,"13:55 1st No Huddle, Shotgun",— L.McCoy left end to PHI 46 for -5 yards (L.Timmons).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,6,0,Pass Incomplete,2nd & 15 at PHI 46,"13:21 1st No Huddle, Shotgun",— N.Foles pass incomplete short right to J.Matthews.
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,7,0,Pass Incomplete,3rd & 15 at PHI 46,"13:15 1st No Huddle, Shotgun",— N.Foles pass incomplete deep left to R.Cooper (I.Taylor).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,1,Philadelphia Eagles,0,8,0,Punt,4th & 15 at PHI 46,13:09 1st,"— D.Jones punts 41 yards to PIT 13, Center-J.Dorenbos, fair catch by D.Archer."
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,2,Pittsburgh Steelers,0,1,0,2 Yard Run,1st & 10 at PIT 13,13:02 1st,— L.Bell right end to PIT 15 for 2 yards (C.Barwin).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,2,Pittsburgh Steelers,0,2,0,2 Yard Run,2nd & 8 at PIT 15,12:32 1st No Huddle,— L.Bell left tackle to PIT 17 for 2 yards (D.Ryans).
2014,PRESEASON WEEK 3,Thursday,August 21st,PIT,PHI,1st Quarter,2,Pittsburgh Steelers,0,3,0,8 Yard Pass,3rd & 6 at PIT 17,"11:51 1st No Huddle, Shotgun",— B.Roethlisberger pass short left to H.Miller to PIT 25 for 8 yards (N.Carroll).
