Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2013,WEEK 1,FINAL,Sunday,September 8th,NE,23.0,BUF,21.0
2013,WEEK 1,FINAL,Sunday,September 8th,SEA,12.0,CAR,7.0
2013,WEEK 1,FINAL,Sunday,September 8th,CIN,21.0,CHI,24.0
2013,WEEK 1,FINAL,Sunday,September 8th,MIA,23.0,CLE,10.0
2013,WEEK 1,FINAL,Sunday,September 8th,MIN,24.0,DET,34.0
2013,WEEK 1,FINAL,Sunday,September 8th,OAK,17.0,IND,21.0
2013,WEEK 1,FINAL,Sunday,September 8th,KC,28.0,JAC,2.0
2013,WEEK 1,FINAL,Sunday,September 8th,TB,17.0,NYJ,18.0
2013,WEEK 1,FINAL,Sunday,September 8th,ATL,17.0,NO,23.0
2013,WEEK 1,FINAL,Sunday,September 8th,TEN,16.0,PIT,9.0
2013,WEEK 1,FINAL,Sunday,September 8th,ARI,24.0,STL,27.0
2013,WEEK 1,FINAL,Sunday,September 8th,GB,28.0,SF,34.0
2013,WEEK 1,FINAL,Sunday,September 8th,NYG,31.0,DAL,36.0
2013,WEEK 1,FINAL,Monday,September 9th,PHI,33.0,WAS,27.0
2013,WEEK 1,FINAL,Monday,September 9th,HOU,31.0,SD,28.0
2013,WEEK 2,FINAL,Thursday,September 12th,NYJ,10.0,NE,13.0
2013,WEEK 2,FINAL,Sunday,September 15th,STL,24.0,ATL,31.0
2013,WEEK 2,FINAL,Sunday,September 15th,CLE,6.0,BAL,14.0
2013,WEEK 2,FINAL,Sunday,September 15th,CAR,23.0,BUF,24.0
2013,WEEK 2,FINAL,Sunday,September 15th,MIN,30.0,CHI,31.0
2013,WEEK 2,FINAL,Sunday,September 15th,WAS,20.0,GB,38.0
2013,WEEK 2,FINAL,Sunday,September 15th,TEN,24.0,HOU,30.0
2013,WEEK 2,FINAL,Sunday,September 15th,MIA,24.0,IND,20.0
2013,WEEK 2,FINAL,Sunday,September 15th,DAL,16.0,KC,17.0
2013,WEEK 2,FINAL,Sunday,September 15th,SD,33.0,PHI,30.0
2013,WEEK 2,FINAL,Sunday,September 15th,DET,21.0,ARI,25.0
2013,WEEK 2,FINAL,Sunday,September 15th,NO,16.0,TB,14.0
2013,WEEK 2,FINAL,Sunday,September 15th,DEN,41.0,NYG,23.0
2013,WEEK 2,FINAL,Sunday,September 15th,JAC,9.0,OAK,19.0
2013,WEEK 2,FINAL,Sunday,September 15th,SF,3.0,SEA,29.0
2013,WEEK 2,FINAL,Monday,September 16th,PIT,10.0,CIN,20.0
2013,WEEK 3,FINAL,Thursday,September 19th,KC,26.0,PHI,16.0
2013,WEEK 3,FINAL,Sunday,September 22nd,HOU,9.0,BAL,30.0
2013,WEEK 3,FINAL,Sunday,September 22nd,GB,30.0,CIN,34.0
2013,WEEK 3,FINAL,Sunday,September 22nd,STL,7.0,DAL,31.0
2013,WEEK 3,FINAL,Sunday,September 22nd,CLE,31.0,MIN,27.0
2013,WEEK 3,FINAL,Sunday,September 22nd,TB,3.0,NE,23.0
2013,WEEK 3,FINAL,Sunday,September 22nd,ARI,7.0,NO,31.0
2013,WEEK 3,FINAL,Sunday,September 22nd,SD,17.0,TEN,20.0
2013,WEEK 3,FINAL,Sunday,September 22nd,DET,27.0,WAS,20.0
2013,WEEK 3,FINAL,Sunday,September 22nd,NYG,0.0,CAR,38.0
2013,WEEK 3,FINAL,Sunday,September 22nd,ATL,23.0,MIA,27.0
2013,WEEK 3,FINAL,Sunday,September 22nd,BUF,20.0,NYJ,27.0
2013,WEEK 3,FINAL,Sunday,September 22nd,IND,27.0,SF,7.0
2013,WEEK 3,FINAL,Sunday,September 22nd,JAC,17.0,SEA,45.0
2013,WEEK 3,FINAL,Sunday,September 22nd,CHI,40.0,PIT,23.0
2013,WEEK 3,FINAL,Monday,September 23rd,OAK,21.0,DEN,37.0
2013,WEEK 4,FINAL,Thursday,September 26th,SF,35.0,STL,11.0
2013,WEEK 4,FINAL,Sunday,September 29th,BAL,20.0,BUF,23.0
2013,WEEK 4,FINAL,Sunday,September 29th,CIN,6.0,CLE,17.0
2013,WEEK 4,FINAL,Sunday,September 29th,CHI,32.0,DET,40.0
2013,WEEK 4,FINAL,Sunday,September 29th,SEA,23.0,HOU,20.0
2013,WEEK 4,FINAL,Sunday,September 29th,IND,37.0,JAC,3.0
2013,WEEK 4,FINAL,Sunday,September 29th,NYG,7.0,KC,31.0
2013,WEEK 4,FINAL,Sunday,September 29th,PIT,27.0,MIN,34.0
2013,WEEK 4,FINAL,Sunday,September 29th,ARI,13.0,TB,10.0
2013,WEEK 4,FINAL,Sunday,September 29th,NYJ,13.0,TEN,38.0
2013,WEEK 4,FINAL,Sunday,September 29th,PHI,20.0,DEN,52.0
2013,WEEK 4,FINAL,Sunday,September 29th,WAS,24.0,OAK,14.0
2013,WEEK 4,FINAL,Sunday,September 29th,DAL,21.0,SD,30.0
2013,WEEK 4,FINAL,Sunday,September 29th,NE,30.0,ATL,23.0
2013,WEEK 4,FINAL,Monday,September 30th,MIA,17.0,NO,38.0
2013,WEEK 4,BYE,,,GB,,,
2013,WEEK 4,BYE,,,CAR,,,
2013,WEEK 5,FINAL,Thursday,October 3rd,BUF,24.0,CLE,37.0
2013,WEEK 5,FINAL,Sunday,October 6th,NO,26.0,CHI,18.0
2013,WEEK 5,FINAL,Sunday,October 6th,NE,6.0,CIN,13.0
2013,WEEK 5,FINAL,Sunday,October 6th,DET,9.0,GB,22.0
2013,WEEK 5,FINAL,Sunday,October 6th,SEA,28.0,IND,34.0
2013,WEEK 5,FINAL,Sunday,October 6th,BAL,26.0,MIA,23.0
2013,WEEK 5,FINAL,Sunday,October 6th,PHI,36.0,NYG,21.0
2013,WEEK 5,FINAL,Sunday,October 6th,JAC,20.0,STL,34.0
2013,WEEK 5,FINAL,Sunday,October 6th,KC,26.0,TEN,17.0
2013,WEEK 5,FINAL,Sunday,October 6th,CAR,6.0,ARI,22.0
2013,WEEK 5,FINAL,Sunday,October 6th,DEN,51.0,DAL,48.0
2013,WEEK 5,FINAL,Sunday,October 6th,HOU,3.0,SF,34.0
2013,WEEK 5,FINAL,Sunday,October 6th,SD,17.0,OAK,27.0
2013,WEEK 5,FINAL,Monday,October 7th,NYJ,30.0,ATL,28.0
2013,WEEK 5,BYE,,,MIN,,,
2013,WEEK 5,BYE,,,PIT,,,
2013,WEEK 5,BYE,,,TB,,,
2013,WEEK 5,BYE,,,WAS,,,
2013,WEEK 6,FINAL,Thursday,October 10th,NYG,21.0,CHI,27.0
2013,WEEK 6,FINAL,Sunday,October 13th,GB,19.0,BAL,17.0
2013,WEEK 6,FINAL,Sunday,October 13th,CIN,27.0,BUF,24.0
2013,WEEK 6,FINAL,Sunday,October 13th,DET,31.0,CLE,17.0
2013,WEEK 6,FINAL,Sunday,October 13th,STL,38.0,HOU,13.0
2013,WEEK 6,FINAL,Sunday,October 13th,OAK,7.0,KC,24.0
2013,WEEK 6,FINAL,Sunday,October 13th,CAR,35.0,MIN,10.0
2013,WEEK 6,FINAL,Sunday,October 13th,PIT,19.0,NYJ,6.0
2013,WEEK 6,FINAL,Sunday,October 13th,PHI,31.0,TB,20.0
2013,WEEK 6,FINAL,Sunday,October 13th,JAC,19.0,DEN,35.0
2013,WEEK 6,FINAL,Sunday,October 13th,TEN,13.0,SEA,20.0
2013,WEEK 6,FINAL,Sunday,October 13th,NO,27.0,NE,30.0
2013,WEEK 6,FINAL,Sunday,October 13th,ARI,20.0,SF,32.0
2013,WEEK 6,FINAL,Sunday,October 13th,WAS,16.0,DAL,31.0
2013,WEEK 6,FINAL,Monday,October 14th,IND,9.0,SD,19.0
2013,WEEK 6,BYE,,,ATL,,,
2013,WEEK 6,BYE,,,MIA,,,
2013,WEEK 7,FINAL,Thursday,October 17th,SEA,34.0,ARI,22.0
2013,WEEK 7,FINAL,Sunday,October 20th,TB,23.0,ATL,31.0
2013,WEEK 7,FINAL,Sunday,October 20th,STL,15.0,CAR,30.0
2013,WEEK 7,FINAL,Sunday,October 20th,CIN,27.0,DET,24.0
2013,WEEK 7,FINAL,Sunday,October 20th,SD,24.0,JAC,6.0
2013,WEEK 7,FINAL,Sunday,October 20th,BUF,23.0,MIA,21.0
2013,WEEK 7,FINAL,Sunday,October 20th,NE,27.0,NYJ,30.0
2013,WEEK 7,FINAL,Sunday,October 20th,DAL,17.0,PHI,3.0
2013,WEEK 7,FINAL,Sunday,October 20th,CHI,41.0,WAS,45.0
2013,WEEK 7,FINAL,Sunday,October 20th,SF,31.0,TEN,17.0
2013,WEEK 7,FINAL,Sunday,October 20th,CLE,13.0,GB,31.0
2013,WEEK 7,FINAL,Sunday,October 20th,HOU,16.0,KC,17.0
2013,WEEK 7,FINAL,Sunday,October 20th,BAL,16.0,PIT,19.0
2013,WEEK 7,FINAL,Sunday,October 20th,DEN,33.0,IND,39.0
2013,WEEK 7,FINAL,Monday,October 21st,MIN,7.0,NYG,23.0
2013,WEEK 7,BYE,,,NO,,,
2013,WEEK 7,BYE,,,OAK,,,
2013,WEEK 8,FINAL,Thursday,October 24th,CAR,31.0,TB,13.0
2013,WEEK 8,FINAL,Sunday,October 27th,DAL,30.0,DET,31.0
2013,WEEK 8,FINAL,Sunday,October 27th,SF,42.0,JAC,10.0
2013,WEEK 8,FINAL,Sunday,October 27th,CLE,17.0,KC,23.0
2013,WEEK 8,FINAL,Sunday,October 27th,MIA,17.0,NE,27.0
2013,WEEK 8,FINAL,Sunday,October 27th,BUF,17.0,NO,35.0
2013,WEEK 8,FINAL,Sunday,October 27th,NYG,15.0,PHI,7.0
2013,WEEK 8,FINAL,Sunday,October 27th,PIT,18.0,OAK,21.0
2013,WEEK 8,FINAL,Sunday,October 27th,NYJ,9.0,CIN,49.0
2013,WEEK 8,FINAL,Sunday,October 27th,ATL,13.0,ARI,27.0
2013,WEEK 8,FINAL,Sunday,October 27th,WAS,21.0,DEN,45.0
2013,WEEK 8,FINAL,Sunday,October 27th,GB,44.0,MIN,31.0
2013,WEEK 8,FINAL,Monday,October 28th,SEA,14.0,STL,9.0
2013,WEEK 8,BYE,,,BAL,,,
2013,WEEK 8,BYE,,,HOU,,,
2013,WEEK 8,BYE,,,TEN,,,
2013,WEEK 8,BYE,,,SD,,,
2013,WEEK 8,BYE,,,IND,,,
2013,WEEK 8,BYE,,,CHI,,,
2013,WEEK 9,FINAL,Thursday,October 31st,CIN,20.0,MIA,22.0
2013,WEEK 9,FINAL,Sunday,November 3rd,KC,23.0,BUF,13.0
2013,WEEK 9,FINAL,Sunday,November 3rd,ATL,10.0,CAR,34.0
2013,WEEK 9,FINAL,Sunday,November 3rd,MIN,23.0,DAL,27.0
2013,WEEK 9,FINAL,Sunday,November 3rd,NO,20.0,NYJ,26.0
2013,WEEK 9,FINAL,Sunday,November 3rd,TEN,28.0,STL,21.0
2013,WEEK 9,FINAL,Sunday,November 3rd,SD,24.0,WAS,30.0
2013,WEEK 9,FINAL,Sunday,November 3rd,PHI,49.0,OAK,20.0
2013,WEEK 9,FINAL,Sunday,November 3rd,TB,24.0,SEA,27.0
2013,WEEK 9,FINAL,Sunday,November 3rd,BAL,18.0,CLE,24.0
2013,WEEK 9,FINAL,Sunday,November 3rd,PIT,31.0,NE,55.0
2013,WEEK 9,FINAL,Sunday,November 3rd,IND,27.0,HOU,24.0
2013,WEEK 9,FINAL,Monday,November 4th,CHI,27.0,GB,20.0
2013,WEEK 9,BYE,,,ARI,,,
2013,WEEK 9,BYE,,,DET,,,
2013,WEEK 9,BYE,,,DEN,,,
2013,WEEK 9,BYE,,,JAC,,,
2013,WEEK 9,BYE,,,SF,,,
2013,WEEK 9,BYE,,,NYG,,,
2013,WEEK 10,FINAL,Thursday,November 7th,WAS,27.0,MIN,34.0
2013,WEEK 10,FINAL,Sunday,November 10th,SEA,33.0,ATL,10.0
2013,WEEK 10,FINAL,Sunday,November 10th,CIN,17.0,BAL,20.0
2013,WEEK 10,FINAL,Sunday,November 10th,DET,21.0,CHI,19.0
2013,WEEK 10,FINAL,Sunday,November 10th,PHI,27.0,GB,13.0
2013,WEEK 10,FINAL,Sunday,November 10th,STL,38.0,IND,8.0
2013,WEEK 10,FINAL,Sunday,November 10th,OAK,20.0,NYG,24.0
2013,WEEK 10,FINAL,Sunday,November 10th,BUF,10.0,PIT,23.0
2013,WEEK 10,FINAL,Sunday,November 10th,JAC,29.0,TEN,27.0
2013,WEEK 10,FINAL,Sunday,November 10th,CAR,10.0,SF,9.0
2013,WEEK 10,FINAL,Sunday,November 10th,HOU,24.0,ARI,27.0
2013,WEEK 10,FINAL,Sunday,November 10th,DEN,28.0,SD,20.0
2013,WEEK 10,FINAL,Sunday,November 10th,DAL,17.0,NO,49.0
2013,WEEK 10,FINAL,Monday,November 11th,MIA,19.0,TB,22.0
2013,WEEK 10,BYE,,,NYJ,,,
2013,WEEK 10,BYE,,,KC,,,
2013,WEEK 10,BYE,,,NE,,,
2013,WEEK 10,BYE,,,CLE,,,
2013,WEEK 11,FINAL,Thursday,November 14th,IND,30.0,TEN,27.0
2013,WEEK 11,FINAL,Sunday,November 17th,NYJ,14.0,BUF,37.0
2013,WEEK 11,FINAL,Sunday,November 17th,BAL,20.0,CHI,23.0
2013,WEEK 11,FINAL,Sunday,November 17th,CLE,20.0,CIN,41.0
2013,WEEK 11,FINAL,Sunday,November 17th,OAK,28.0,HOU,23.0
2013,WEEK 11,FINAL,Sunday,November 17th,ARI,27.0,JAC,14.0
2013,WEEK 11,FINAL,Sunday,November 17th,WAS,16.0,PHI,24.0
2013,WEEK 11,FINAL,Sunday,November 17th,DET,27.0,PIT,37.0
2013,WEEK 11,FINAL,Sunday,November 17th,ATL,28.0,TB,41.0
2013,WEEK 11,FINAL,Sunday,November 17th,SD,16.0,MIA,20.0
2013,WEEK 11,FINAL,Sunday,November 17th,SF,20.0,NO,23.0
2013,WEEK 11,FINAL,Sunday,November 17th,MIN,20.0,SEA,41.0
2013,WEEK 11,FINAL,Sunday,November 17th,GB,13.0,NYG,27.0
2013,WEEK 11,FINAL,Sunday,November 17th,KC,17.0,DEN,27.0
2013,WEEK 11,FINAL,Monday,November 18th,NE,20.0,CAR,24.0
2013,WEEK 11,BYE,,,DAL,,,
2013,WEEK 11,BYE,,,STL,,,
2013,WEEK 12,FINAL,Thursday,November 21st,NO,17.0,ATL,13.0
2013,WEEK 12,FINAL,Sunday,November 24th,NYJ,3.0,BAL,19.0
2013,WEEK 12,FINAL,Sunday,November 24th,PIT,27.0,CLE,11.0
2013,WEEK 12,FINAL,Sunday,November 24th,TB,24.0,DET,21.0
2013,WEEK 12,FINAL,Sunday,November 24th,MIN,26.0,GB,26.0
2013,WEEK 12,FINAL,Sunday,November 24th,JAC,13.0,HOU,6.0
2013,WEEK 12,FINAL,Sunday,November 24th,SD,41.0,KC,38.0
2013,WEEK 12,FINAL,Sunday,November 24th,CAR,20.0,MIA,16.0
2013,WEEK 12,FINAL,Sunday,November 24th,CHI,21.0,STL,42.0
2013,WEEK 12,FINAL,Sunday,November 24th,IND,11.0,ARI,40.0
2013,WEEK 12,FINAL,Sunday,November 24th,TEN,23.0,OAK,19.0
2013,WEEK 12,FINAL,Sunday,November 24th,DAL,24.0,NYG,21.0
2013,WEEK 12,FINAL,Sunday,November 24th,DEN,31.0,NE,34.0
2013,WEEK 12,FINAL,Monday,November 25th,SF,27.0,WAS,6.0
2013,WEEK 12,BYE,,,CIN,,,
2013,WEEK 12,BYE,,,SEA,,,
2013,WEEK 12,BYE,,,BUF,,,
2013,WEEK 12,BYE,,,PHI,,,
2013,WEEK 13,FINAL,Thursday,November 28th,GB,10.0,DET,40.0
2013,WEEK 13,FINAL,Thursday,November 28th,OAK,24.0,DAL,31.0
2013,WEEK 13,FINAL,Thursday,November 28th,PIT,20.0,BAL,22.0
2013,WEEK 13,FINAL,Sunday,December 1st,TB,6.0,CAR,27.0
2013,WEEK 13,FINAL,Sunday,December 1st,JAC,32.0,CLE,28.0
2013,WEEK 13,FINAL,Sunday,December 1st,TEN,14.0,IND,22.0
2013,WEEK 13,FINAL,Sunday,December 1st,CHI,20.0,MIN,23.0
2013,WEEK 13,FINAL,Sunday,December 1st,MIA,23.0,NYJ,3.0
2013,WEEK 13,FINAL,Sunday,December 1st,ARI,21.0,PHI,24.0
2013,WEEK 13,FINAL,Sunday,December 1st,NE,34.0,HOU,31.0
2013,WEEK 13,FINAL,Sunday,December 1st,ATL,34.0,BUF,31.0
2013,WEEK 13,FINAL,Sunday,December 1st,STL,13.0,SF,23.0
2013,WEEK 13,FINAL,Sunday,December 1st,DEN,35.0,KC,28.0
2013,WEEK 13,FINAL,Sunday,December 1st,CIN,17.0,SD,10.0
2013,WEEK 13,FINAL,Sunday,December 1st,NYG,24.0,WAS,17.0
2013,WEEK 13,FINAL,Monday,December 2nd,NO,7.0,SEA,34.0
2013,WEEK 14,FINAL,Thursday,December 5th,HOU,20.0,JAC,27.0
2013,WEEK 14,FINAL,Sunday,December 8th,MIN,26.0,BAL,29.0
2013,WEEK 14,FINAL,Sunday,December 8th,IND,28.0,CIN,42.0
2013,WEEK 14,FINAL,Sunday,December 8th,CLE,26.0,NE,27.0
2013,WEEK 14,FINAL,Sunday,December 8th,OAK,27.0,NYJ,37.0
2013,WEEK 14,FINAL,Sunday,December 8th,DET,20.0,PHI,34.0
2013,WEEK 14,FINAL,Sunday,December 8th,MIA,34.0,PIT,28.0
2013,WEEK 14,FINAL,Sunday,December 8th,BUF,6.0,TB,27.0
2013,WEEK 14,FINAL,Sunday,December 8th,KC,45.0,WAS,10.0
2013,WEEK 14,FINAL,Sunday,December 8th,ATL,21.0,GB,22.0
2013,WEEK 14,FINAL,Sunday,December 8th,TEN,28.0,DEN,51.0
2013,WEEK 14,FINAL,Sunday,December 8th,STL,10.0,ARI,30.0
2013,WEEK 14,FINAL,Sunday,December 8th,NYG,14.0,SD,37.0
2013,WEEK 14,FINAL,Sunday,December 8th,SEA,17.0,SF,19.0
2013,WEEK 14,FINAL,Sunday,December 8th,CAR,13.0,NO,31.0
2013,WEEK 14,FINAL,Monday,December 9th,DAL,28.0,CHI,45.0
2013,WEEK 15,FINAL,Thursday,December 12th,SD,27.0,DEN,20.0
2013,WEEK 15,FINAL,Sunday,December 15th,WAS,26.0,ATL,27.0
2013,WEEK 15,FINAL,Sunday,December 15th,CHI,38.0,CLE,31.0
2013,WEEK 15,FINAL,Sunday,December 15th,HOU,3.0,IND,25.0
2013,WEEK 15,FINAL,Sunday,December 15th,BUF,27.0,JAC,20.0
2013,WEEK 15,FINAL,Sunday,December 15th,NE,20.0,MIA,24.0
2013,WEEK 15,FINAL,Sunday,December 15th,PHI,30.0,MIN,48.0
2013,WEEK 15,FINAL,Sunday,December 15th,SEA,23.0,NYG,0.0
2013,WEEK 15,FINAL,Sunday,December 15th,SF,33.0,TB,14.0
2013,WEEK 15,FINAL,Sunday,December 15th,NYJ,20.0,CAR,30.0
2013,WEEK 15,FINAL,Sunday,December 15th,KC,56.0,OAK,31.0
2013,WEEK 15,FINAL,Sunday,December 15th,NO,16.0,STL,27.0
2013,WEEK 15,FINAL,Sunday,December 15th,ARI,37.0,TEN,34.0
2013,WEEK 15,FINAL,Sunday,December 15th,GB,37.0,DAL,36.0
2013,WEEK 15,FINAL,Sunday,December 15th,CIN,20.0,PIT,30.0
2013,WEEK 15,FINAL,Monday,December 16th,BAL,18.0,DET,16.0
2013,WEEK 16,FINAL,Sunday,December 22nd,MIA,0.0,BUF,19.0
2013,WEEK 16,FINAL,Sunday,December 22nd,NO,13.0,CAR,17.0
2013,WEEK 16,FINAL,Sunday,December 22nd,MIN,14.0,CIN,42.0
2013,WEEK 16,FINAL,Sunday,December 22nd,DEN,37.0,HOU,13.0
2013,WEEK 16,FINAL,Sunday,December 22nd,TEN,20.0,JAC,16.0
2013,WEEK 16,FINAL,Sunday,December 22nd,IND,23.0,KC,7.0
2013,WEEK 16,FINAL,Sunday,December 22nd,CLE,13.0,NYJ,24.0
2013,WEEK 16,FINAL,Sunday,December 22nd,TB,13.0,STL,23.0
2013,WEEK 16,FINAL,Sunday,December 22nd,DAL,24.0,WAS,23.0
2013,WEEK 16,FINAL,Sunday,December 22nd,NYG,23.0,DET,20.0
2013,WEEK 16,FINAL,Sunday,December 22nd,ARI,17.0,SEA,10.0
2013,WEEK 16,FINAL,Sunday,December 22nd,PIT,38.0,GB,31.0
2013,WEEK 16,FINAL,Sunday,December 22nd,OAK,13.0,SD,26.0
2013,WEEK 16,FINAL,Sunday,December 22nd,NE,41.0,BAL,7.0
2013,WEEK 16,FINAL,Sunday,December 22nd,CHI,11.0,PHI,54.0
2013,WEEK 16,FINAL,Monday,December 23rd,ATL,24.0,SF,34.0
2013,WEEK 17,FINAL,Sunday,December 29th,CAR,21.0,ATL,20.0
2013,WEEK 17,FINAL,Sunday,December 29th,BAL,17.0,CIN,34.0
2013,WEEK 17,FINAL,Sunday,December 29th,JAC,10.0,IND,30.0
2013,WEEK 17,FINAL,Sunday,December 29th,NYJ,20.0,MIA,7.0
2013,WEEK 17,FINAL,Sunday,December 29th,DET,13.0,MIN,14.0
2013,WEEK 17,FINAL,Sunday,December 29th,WAS,6.0,NYG,20.0
2013,WEEK 17,FINAL,Sunday,December 29th,CLE,7.0,PIT,20.0
2013,WEEK 17,FINAL,Sunday,December 29th,HOU,10.0,TEN,16.0
2013,WEEK 17,FINAL,Sunday,December 29th,GB,33.0,CHI,28.0
2013,WEEK 17,FINAL,Sunday,December 29th,BUF,20.0,NE,34.0
