Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2016,HALL OF FAME,FINAL,Sunday,August 7th,GB,0.0,IND,0.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,TB,9.0,PHI,17.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,WAS,17.0,ATL,23.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,CAR,19.0,BAL,22.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,JAC,13.0,NYJ,17.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,NO,22.0,NE,34.0
2016,PRESEASON WEEK 1,FINAL,Thursday,August 11th,DEN,22.0,CHI,0.0
2016,PRESEASON WEEK 1,FINAL,Friday,August 12th,MIA,27.0,NYG,10.0
2016,PRESEASON WEEK 1,FINAL,Friday,August 12th,DET,30.0,PIT,17.0
2016,PRESEASON WEEK 1,FINAL,Friday,August 12th,MIN,17.0,CIN,16.0
2016,PRESEASON WEEK 1,FINAL,Friday,August 12th,CLE,11.0,GB,17.0
2016,PRESEASON WEEK 1,FINAL,Friday,August 12th,OAK,31.0,ARI,10.0
2016,PRESEASON WEEK 1,FINAL,Saturday,August 13th,SEA,17.0,KC,16.0
2016,PRESEASON WEEK 1,FINAL,Saturday,August 13th,IND,19.0,BUF,18.0
2016,PRESEASON WEEK 1,FINAL,Saturday,August 13th,SD,10.0,TEN,27.0
2016,PRESEASON WEEK 1,FINAL,Saturday,August 13th,DAL,24.0,LAR,28.0
2016,PRESEASON WEEK 1,FINAL,Sunday,August 14th,HOU,24.0,SF,13.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,PHI,17.0,PIT,0.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,CIN,30.0,DET,14.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,ATL,24.0,CLE,13.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,CHI,22.0,NE,23.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,OAK,12.0,GB,20.0
2016,PRESEASON WEEK 2,FINAL,Thursday,August 18th,MIN,18.0,SEA,11.0
2016,PRESEASON WEEK 2,FINAL,Friday,August 19th,NYJ,18.0,WAS,22.0
2016,PRESEASON WEEK 2,FINAL,Friday,August 19th,MIA,14.0,DAL,41.0
2016,PRESEASON WEEK 2,FINAL,Friday,August 19th,ARI,3.0,SD,19.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,CAR,26.0,TEN,16.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,NYG,0.0,BUF,21.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,BAL,19.0,IND,18.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,TB,27.0,JAC,21.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,NO,9.0,HOU,16.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,SF,31.0,DEN,24.0
2016,PRESEASON WEEK 2,FINAL,Saturday,August 20th,KC,20.0,LAR,21.0
2016,PRESEASON WEEK 3,FINAL,Thursday,August 25th,ATL,6.0,MIA,17.0
2016,PRESEASON WEEK 3,FINAL,Thursday,August 25th,DAL,17.0,SEA,27.0
2016,PRESEASON WEEK 3,FINAL,Friday,August 26th,NE,19.0,CAR,17.0
2016,PRESEASON WEEK 3,FINAL,Friday,August 26th,BUF,16.0,WAS,21.0
2016,PRESEASON WEEK 3,FINAL,Friday,August 26th,PIT,27.0,NO,14.0
2016,PRESEASON WEEK 3,FINAL,Friday,August 26th,CLE,13.0,TB,30.0
2016,PRESEASON WEEK 3,FINAL,Friday,August 26th,GB,21.0,SF,10.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,KC,23.0,CHI,7.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,DET,9.0,BAL,30.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,PHI,33.0,IND,23.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,NYG,21.0,NYJ,20.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,TEN,27.0,OAK,14.0
2016,PRESEASON WEEK 3,FINAL,Saturday,August 27th,LAR,9.0,DEN,17.0
2016,PRESEASON WEEK 3,FINAL,Sunday,August 28th,SD,10.0,MIN,23.0
2016,PRESEASON WEEK 3,FINAL,Sunday,August 28th,ARI,24.0,HOU,34.0
2016,PRESEASON WEEK 3,FINAL,Sunday,August 28th,CIN,21.0,JAC,26.0
2016,PRESEASON WEEK 4,FINAL,Wednesday,August 31st,WAS,20.0,TB,13.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,JAC,15.0,ATL,17.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,NE,9.0,NYG,17.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,NYJ,6.0,PHI,14.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,TEN,21.0,MIA,10.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,IND,13.0,CIN,10.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,PIT,6.0,CAR,18.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,BUF,0.0,DET,31.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,LAR,25.0,MIN,27.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,BAL,23.0,NO,14.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,CHI,21.0,CLE,7.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,GB,7.0,KC,17.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,HOU,28.0,DAL,17.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,DEN,17.0,ARI,38.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,SF,31.0,SD,21.0
2016,PRESEASON WEEK 4,FINAL,Thursday,September 1st,SEA,23.0,OAK,21.0
2016,WEEK 1,FINAL,Thursday,September 8th,CAR,20.0,DEN,21.0
2016,WEEK 1,FINAL,Sunday,September 11th,TB,31.0,ATL,24.0
2016,WEEK 1,FINAL,Sunday,September 11th,BUF,7.0,BAL,13.0
2016,WEEK 1,FINAL,Sunday,September 11th,CHI,14.0,HOU,23.0
2016,WEEK 1,FINAL,Sunday,September 11th,GB,27.0,JAC,23.0
2016,WEEK 1,FINAL,Sunday,September 11th,SD,27.0,KC,33.0
2016,WEEK 1,FINAL,Sunday,September 11th,OAK,35.0,NO,34.0
2016,WEEK 1,FINAL,Sunday,September 11th,CIN,23.0,NYJ,22.0
2016,WEEK 1,FINAL,Sunday,September 11th,CLE,10.0,PHI,29.0
2016,WEEK 1,FINAL,Sunday,September 11th,MIN,25.0,TEN,16.0
2016,WEEK 1,FINAL,Sunday,September 11th,MIA,10.0,SEA,12.0
2016,WEEK 1,FINAL,Sunday,September 11th,NYG,20.0,DAL,19.0
