Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,1,Baltimore Ravens,0,1,0,Kickoff from NE 35,,Kickoff,"— S.Gostkowski kicks 73 yards from NE 35 to BAL -8. T.Zbikowski, Touchback."
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,1,Baltimore Ravens,0,2,0,0 Yard Run,1st & 10 at BAL 20,15:00 1st,— R.Rice left tackle to BAL 20 for no gain (M.Anderson).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,1,Baltimore Ravens,0,3,0,Pass Incomplete,2nd & 10 at BAL 20,14:19 1st,— J.Flacco pass incomplete short middle to A.Boldin.
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,1,Baltimore Ravens,0,4,0,4 Yard Run,3rd & 10 at BAL 20,14:16 1st Shotgun,— J.Flacco scrambles up the middle to BAL 24 for 4 yards (D.Fletcher).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,1,Baltimore Ravens,0,5,0,Punt,4th & 6 at BAL 24,13:40 1st,"— S.Koch punts 36 yards to NE 40, Center-M.Cox, fair catch by J.Edelman."
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,2,New England Patriots,0,1,0,7 Yard Pass,1st & 10 at NE 40,13:33 1st Shotgun,— T.Brady pass short right to D.Woodhead to NE 47 for 7 yards (T.Suggs).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,2,New England Patriots,0,2,0,Pass Incomplete,2nd & 3 at NE 47,"13:07 1st No Huddle, Shotgun",— T.Brady pass incomplete short right to R.Gronkowski (H.Ngata).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,2,New England Patriots,0,3,0,Pass Incomplete,3rd & 3 at NE 47,"13:04 1st No Huddle, Shotgun",— T.Brady pass incomplete short left to D.Branch (E.Reed).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,2,New England Patriots,0,4,0,Punt,4th & 3 at NE 47,12:57 1st,"— Z.Mesko punts 53 yards to end zone, Center-D.Aiken, Touchback."
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,3,Baltimore Ravens,0,1,0,1 Yard Run,1st & 10 at BAL 20,12:49 1st,— R.Rice right guard to BAL 21 for 1 yard (B.Deaderick).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,3,Baltimore Ravens,0,2,0,6 Yard Pass,2nd & 9 at BAL 21,12:14 1st,— J.Flacco pass short right to L.Evans to BAL 27 for 6 yards (S.Moore).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,3,Baltimore Ravens,0,3,0,-7 Yard Sack,3rd & 3 at BAL 27,11:33 1st Shotgun,— J.Flacco sacked at BAL 20 for -7 yards (M.Anderson).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,3,Baltimore Ravens,0,4,0,Punt,4th & 10 at BAL 20,11:21 1st,"— S.Koch punts 51 yards to NE 29, Center-M.Cox. J.Edelman to NE 39 for 10 yards (J.McClain; H.Nakamura)."
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,1,0,9 Yard Run,1st & 10 at NE 39,11:09 1st,— B.Green-Ellis up the middle to NE 48 for 9 yards (T.Suggs).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,2,0,2 Yard Run,2nd & 1 at NE 48,10:49 1st No Huddle,— B.Green-Ellis left tackle to 50 for 2 yards (T.Cody; Ca.Williams).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,3,0,11 Yard Pass,1st & 10 at 50,"10:17 1st No Huddle, Shotgun",— T.Brady pass short left to D.Branch to BAL 39 for 11 yards (Ca.Williams).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,4,0,4 Yard Pass,1st & 10 at BAL 39,"09:45 1st No Huddle, Shotgun",— T.Brady pass short left to A.Hernandez to BAL 35 for 4 yards (B.Pollard).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,5,0,-1 Yard Run,2nd & 6 at BAL 35,09:24 1st No Huddle,— J.Edelman left end to BAL 36 for -1 yards (Ca.Williams).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,6,0,8 Yard Pass,3rd & 7 at BAL 36,"08:49 1st No Huddle, Shotgun",— T.Brady pass short right to J.Edelman to BAL 28 for 8 yards (E.Reed).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,7,0,1 Yard Run,1st & 10 at BAL 28,08:20 1st No Huddle,— D.Woodhead right guard to BAL 27 for 1 yard (H.Ngata; B.Pollard).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,8,0,5 Yard Penalty,2nd & 9 at BAL 27,"07:54 1st No Huddle, Shotgun","— T.Brady pass deep right intended for W.Welker INTERCEPTED by B.Pollard at BAL 10. B.Pollard pushed ob at BAL 30 for 20 yards (N.Solder). PENALTY on BAL-L.Webb, Illegal Contact, 5 yards, enforced at BAL 27 - No Play."
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,9,0,Pass Incomplete,1st & 10 at BAL 22,07:46 1st Shotgun,— T.Brady pass incomplete deep middle to R.Gronkowski.
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,10,0,11 Yard Pass,2nd & 10 at BAL 22,07:42 1st,— T.Brady pass short middle to R.Gronkowski to BAL 11 for 11 yards (L.Webb).
2011,CONFERENCE CHAMPIONSHIPS,Sunday,January 22nd,BAL,NE,1st Quarter,4,New England Patriots,1,11,0,-5 Yard Sack,1st & 10 at BAL 11,07:04 1st Shotgun,— T.Brady sacked at BAL 16 for -5 yards (P.Kruger).
