Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,1,0,Kickoff from NE 30,,Kickoff,— S.Gostkowski kicks 75 yards from NE 30 to ATL -5. E.Weems to ATL 23 for 28 yards (R.Ninkovich).
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,2,0,7 Yard Pass,1st & 10 at ATL 23,14:53 1st,"— Ryan pass short left to T.Gonzalez to ATL 30 for 7 yards (J.Mayo, P.Chung)."
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,3,0,9 Yard Pass,2nd & 3 at ATL 30,14:19 1st,"— Ryan pass short right to J.Peelle to ATL 39 for 9 yards (J.Mayo, B.Meriweather)."
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,4,0,3 Yard Run,1st & 10 at ATL 39,13:38 1st,— M.Turner right guard to ATL 42 for 3 yards (V.Wilfork).
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,5,0,6 Yard Pass,2nd & 7 at ATL 42,12:57 1st,— Ryan pass short middle to M.Turner to ATL 48 for 6 yards (J.Mayo).
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,6,0,5 Yard Run,3rd & 1 at ATL 48,12:17 1st,— M.Turner right guard to NE 47 for 5 yards (M.Murrell).
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,7,0,2 Yard Run,1st & 10 at NE 47,11:39 1st,"— M.Turner right tackle to NE 45 for 2 yards (D.McCourty, G.Warren)."
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,8,0,11 Yard Pass,2nd & 8 at NE 45,11:04 1st Shotgun,— Ryan pass short right to T.Gonzalez to NE 34 for 11 yards (P.Chung).
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,9,0,Pass Incomplete,1st & 10 at NE 34,10:28 1st Shotgun,— Ryan pass incomplete short left to A.Smith.
2010,PRESEASON WEEK 2,Thursday,August 19th,NE,ATL,1st Quarter,1,Atlanta Falcons,1,10,0,6 Yard Run,2nd & 10 at NE 34,10:23 1st,— M.Turner right guard to NE 28 for 6 yards (P.Chung).
