Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,1,Indianapolis Colts,1,1,0,Kickoff from GB 30,,Kickoff,"— M.Crosby kicks 71 yards from GB 30 to IND -1. B.James to IND 33 for 34 yards (K.Hall, B.Jackson)."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,1,Indianapolis Colts,1,2,0,49 Yard Run,1st & 10 at IND 33,14:53 1st,— J.Addai left tackle pushed ob at GB 18 for 49 yards (T.Williams).
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,1,Indianapolis Colts,1,3,1,Touchdown,1st & 10 at GB 18,"14:42 1st No Huddle, Shotgun","— P.Manning pass deep right to P.Garcon for 18 yards, TOUCHDOWN."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,1,Indianapolis Colts,1,4,1,Extra Point,,14:38 1st,"— A.Vinatieri extra point is GOOD, Center-J.Snow, Holder-P.McAfee."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,1,0,Kickoff from IND 30,,Kickoff,— P.McAfee kicks 71 yards from IND 30 to GB -1. J.Nelson to GB 30 for 31 yards (D.Townsend).
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,2,0,6 Yard Run,1st & 10 at GB 30,14:32 1st,"— R.Grant right end to GB 36 for 6 yards (A.Bethea, G.Brackett)."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,3,0,5 Yard Run,2nd & 4 at GB 36,13:56 1st,"— R.Grant left tackle to GB 41 for 5 yards (D.Muir, A.Bethea)."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,4,0,5 Yard Run,1st & 10 at GB 41,13:20 1st,"— R.Grant left end to GB 46 for 5 yards (B.Sanders, C.Session)."
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,5,0,Pass Incomplete,2nd & 5 at GB 46,12:39 1st,— A.Rodgers pass incomplete short right to J.Jones.
2010,PRESEASON WEEK 3,Thursday,August 26th,IND,GB,1st Quarter,2,Green Bay Packers,1,6,0,48 Yard Penalty,3rd & 5 at GB 46,12:36 1st Shotgun,"— A.Rodgers pass incomplete deep right to J.Jones. PENALTY on IND-K.Hayden, Defensive Pass Interference, 48 yards, enforced at GB 46 - No Play. Penalty on IND-D.Freeney, Defensive Offside, declined."
