Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,1,0,Kickoff from STL 35,,Kickoff,— G.Zuerlein kicks 68 yards from STL 35 to ARI -3. T.Ginn pushed ob at ARI 15 for 18 yards (M.Barron).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,2,0,17 Yard Run,1st & 10 at ARI 15,14:57 1st,— S.Taylor right guard to ARI 32 for 17 yards (R.McLeod).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,3,0,-10 Yard Penalty,1st & 10 at ARI 32,14:28 1st,"— D.Stanton pass short middle to Jaron.Brown to ARI 43 for 11 yards. PENALTY on ARI-L.Fitzgerald, Illegal Use of Hands, 10 yards, enforced at ARI 32 - No Play."
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,4,0,-4 Yard Pass,1st & 20 at ARI 22,13:56 1st,— D.Stanton pass short left to L.Fitzgerald to ARI 18 for -4 yards (J.Jenkins).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,5,0,8 Yard Pass,2nd & 24 at ARI 18,13:13 1st Shotgun,— D.Stanton pass short left to John.Brown to ARI 26 for 8 yards (J.Jenkins).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,6,0,5 Yard Penalty,3rd & 16 at ARI 26,12:29 1st Shotgun,"— D.Stanton pass incomplete deep right to M.Floyd. PENALTY on STL-M.Barron, Defensive Offside, 5 yards, enforced at ARI 26 - No Play."
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,7,0,4 Yard Run,3rd & 11 at ARI 31,12:19 1st Shotgun,"— D.Stanton scrambles left tackle to ARI 35 for 4 yards (A.Ogletree, J.Laurinaitis)."
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,1,Arizona Cardinals,0,8,0,Punt,4th & 7 at ARI 35,11:47 1st,"— D.Butler punts 30 yards to STL 35, Center-M.Leach, out of bounds. PENALTY on ARI-R.Housler, Illegal Block Above the Waist, 10 yards, enforced at STL 35."
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,2,Los Angeles Rams,1,1,0,4 Yard Pass,1st & 10 at STL 45,11:40 1st,— S.Hill pass short right to T.Austin pushed ob at STL 49 for 4 yards (A.Cromartie).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,2,Los Angeles Rams,1,2,0,-5 Yard Run,2nd & 6 at STL 49,11:13 1st,— T.Mason right end to STL 44 for -5 yards (F.Rucker).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,2,Los Angeles Rams,1,3,0,19 Yard Pass,3rd & 11 at STL 44,10:35 1st Shotgun,— S.Hill pass short left to B.Cunningham to ARI 37 for 19 yards (J.Powers).
2014,WEEK 15,Thursday,December 11th,ARI,STL,1st Quarter,2,Los Angeles Rams,1,4,0,21 Yard Pass,1st & 10 at ARI 37,09:47 1st Shotgun,— S.Hill pass deep middle to C.Harkey to ARI 16 for 21 yards (R.Johnson).
