Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2022,PRESEASON WEEK 2,FINAL,Saturday,August 20th,DAL,32.0,LAC,18.0
2022,PRESEASON WEEK 2,FINAL,Sunday,August 21st,PHI,21.0,CLE,20.0
2022,PRESEASON WEEK 2,FINAL,Sunday,August 21st,CIN,22.0,NYG,25.0
2022,PRESEASON WEEK 2,FINAL,Sunday,August 21st,BAL,24.0,ARI,17.0
2022,PRESEASON WEEK 2,FINAL,Monday,August 22nd,ATL,16.0,NYJ,24.0
2022,PRESEASON WEEK 3,FINAL,Thursday,August 25th,GB,10.0,KC,17.0
2022,PRESEASON WEEK 3,FINAL,Thursday,August 25th,SF,0.0,HOU,17.0
2022,PRESEASON WEEK 3,FINAL,Friday,August 26th,BUF,0.0,CAR,21.0
2022,PRESEASON WEEK 3,FINAL,Friday,August 26th,SEA,26.0,DAL,27.0
2022,PRESEASON WEEK 3,FINAL,Friday,August 26th,LAC,10.0,NO,27.0
2022,PRESEASON WEEK 3,FINAL,Friday,August 26th,NE,6.0,LV,23.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,JAX,12.0,ATL,28.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,LAR,7.0,CIN,16.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,WAS,15.0,BAL,17.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,PHI,10.0,MIA,48.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,CHI,21.0,CLE,20.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,ARI,23.0,TEN,26.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,TB,10.0,IND,27.0
2022,PRESEASON WEEK 3,FINAL,Saturday,August 27th,MIN,13.0,DEN,23.0
2022,PRESEASON WEEK 3,FINAL,Sunday,August 28th,NYG,27.0,NYJ,31.0
2022,PRESEASON WEEK 3,FINAL,Sunday,August 28th,DET,9.0,PIT,19.0
2022,WEEK 1,FINAL,Sunday Night Football,September 8th,BUF,31.0,LAR,10.0
2022,WEEK 1,FINAL,Sunday,September 11th,NO,27.0,ATL,26.0
2022,WEEK 1,FINAL,Sunday,September 11th,CLE,26.0,CAR,24.0
2022,WEEK 1,FINAL,Sunday,September 11th,SF,10.0,CHI,19.0
2022,WEEK 1,FINAL,Sunday,September 11th,PIT,23.0,CIN,20.0
2022,WEEK 1,FINAL,Sunday,September 11th,PHI,38.0,DET,35.0
2022,WEEK 1,FINAL,Sunday,September 11th,IND,20.0,HOU,20.0
2022,WEEK 1,FINAL,Sunday,September 11th,NE,7.0,MIA,20.0
2022,WEEK 1,FINAL,Sunday,September 11th,BAL,24.0,NYJ,9.0
2022,WEEK 1,FINAL,Sunday,September 11th,JAX,22.0,WAS,28.0
2022,WEEK 1,FINAL,Sunday,September 11th,NYG,21.0,TEN,20.0
2022,WEEK 1,FINAL,Sunday,September 11th,KC,44.0,ARI,21.0
2022,WEEK 1,FINAL,Sunday,September 11th,LV,19.0,LAC,24.0
2022,WEEK 1,FINAL,Sunday,September 11th,GB,7.0,MIN,23.0
2022,WEEK 1,FINAL,Sunday Night Football,September 11th,TB,19.0,DAL,3.0
2022,WEEK 1,FINAL,Monday Night Football,September 12th,DEN,16.0,SEA,17.0
2022,WEEK 2,FINAL,Thursday Night Football,September 15th,LAC,24.0,KC,27.0
2022,WEEK 2,FINAL,Sunday,September 18th,MIA,42.0,BAL,38.0
2022,WEEK 2,FINAL,Sunday,September 18th,NYJ,31.0,CLE,30.0
2022,WEEK 2,FINAL,Sunday,September 18th,WAS,27.0,DET,36.0
2022,WEEK 2,FINAL,Sunday,September 18th,IND,0.0,JAX,24.0
2022,WEEK 2,FINAL,Sunday,September 18th,TB,20.0,NO,10.0
2022,WEEK 2,FINAL,Sunday,September 18th,CAR,16.0,NYG,19.0
2022,WEEK 2,FINAL,Sunday,September 18th,NE,17.0,PIT,14.0
2022,WEEK 2,FINAL,Sunday,September 18th,ATL,27.0,LAR,31.0
2022,WEEK 2,FINAL,Sunday,September 18th,SEA,7.0,SF,27.0
2022,WEEK 2,FINAL,Sunday,September 18th,CIN,17.0,DAL,20.0
2022,WEEK 2,FINAL,Sunday,September 18th,HOU,9.0,DEN,16.0
2022,WEEK 2,FINAL,Sunday,September 18th,ARI,29.0,LV,23.0
2022,WEEK 2,FINAL,Sunday Night Football,September 18th,CHI,10.0,GB,27.0
2022,WEEK 2,FINAL,Monday Night Football,September 19th,TEN,7.0,BUF,41.0
2022,WEEK 2,FINAL,Monday Night Football,September 19th,MIN,7.0,PHI,24.0
2022,WEEK 3,FINAL,Thursday Night Football,September 22nd,PIT,17.0,CLE,29.0
2022,WEEK 3,FINAL,Sunday,September 25th,NO,14.0,CAR,22.0
2022,WEEK 3,FINAL,Sunday,September 25th,HOU,20.0,CHI,23.0
2022,WEEK 3,FINAL,Sunday,September 25th,KC,17.0,IND,20.0
2022,WEEK 3,FINAL,Sunday,September 25th,BUF,19.0,MIA,21.0
2022,WEEK 3,FINAL,Sunday,September 25th,DET,24.0,MIN,28.0
2022,WEEK 3,FINAL,Sunday,September 25th,BAL,37.0,NE,26.0
2022,WEEK 3,FINAL,Sunday,September 25th,CIN,27.0,NYJ,12.0
2022,WEEK 3,FINAL,Sunday,September 25th,LV,22.0,TEN,24.0
2022,WEEK 3,FINAL,Sunday,September 25th,PHI,24.0,WAS,8.0
2022,WEEK 3,FINAL,Sunday,September 25th,JAX,38.0,LAC,10.0
2022,WEEK 3,FINAL,Sunday,September 25th,LAR,20.0,ARI,12.0
2022,WEEK 3,FINAL,Sunday,September 25th,ATL,27.0,SEA,23.0
2022,WEEK 3,FINAL,Sunday,September 25th,GB,14.0,TB,12.0
2022,WEEK 3,FINAL,Sunday Night Football,September 25th,SF,10.0,DEN,11.0
2022,WEEK 3,FINAL,Monday Night Football,September 26th,DAL,23.0,NYG,16.0
2022,WEEK 4,FINAL,Thursday Night Football,September 29th,MIA,15.0,CIN,27.0
2022,WEEK 4,FINAL,Sunday,October 2nd,MIN,28.0,NO,25.0
2022,WEEK 4,FINAL,Sunday,October 2nd,CLE,20.0,ATL,23.0
2022,WEEK 4,FINAL,Sunday,October 2nd,BUF,23.0,BAL,20.0
2022,WEEK 4,FINAL,Sunday,October 2nd,WAS,10.0,DAL,25.0
2022,WEEK 4,FINAL,Sunday,October 2nd,SEA,48.0,DET,45.0
2022,WEEK 4,FINAL,Sunday,October 2nd,LAC,34.0,HOU,24.0
2022,WEEK 4,FINAL,Sunday,October 2nd,TEN,24.0,IND,17.0
2022,WEEK 4,FINAL,Sunday,October 2nd,CHI,12.0,NYG,20.0
2022,WEEK 4,FINAL,Sunday,October 2nd,JAX,21.0,PHI,29.0
2022,WEEK 4,FINAL,Sunday,October 2nd,NYJ,24.0,PIT,20.0
2022,WEEK 4,FINAL,Sunday,October 2nd,ARI,26.0,CAR,16.0
2022,WEEK 4,FINAL,Sunday,October 2nd,NE,24.0,GB,27.0
2022,WEEK 4,FINAL,Sunday,October 2nd,DEN,23.0,LV,32.0
2022,WEEK 4,FINAL,Sunday Night Football,October 2nd,KC,41.0,TB,31.0
2022,WEEK 4,FINAL,Monday Night Football,October 3rd,LAR,9.0,SF,24.0
2022,WEEK 5,FINAL,Thursday Night Football,October 6th,IND,12.0,DEN,9.0
2022,WEEK 5,FINAL,Sunday,October 9th,NYG,27.0,GB,22.0
2022,WEEK 5,FINAL,Sunday,October 9th,PIT,3.0,BUF,38.0
2022,WEEK 5,FINAL,Sunday,October 9th,LAC,30.0,CLE,28.0
2022,WEEK 5,FINAL,Sunday,October 9th,HOU,13.0,JAX,6.0
2022,WEEK 5,FINAL,Sunday,October 9th,CHI,22.0,MIN,29.0
2022,WEEK 5,FINAL,Sunday,October 9th,DET,0.0,NE,29.0
2022,WEEK 5,FINAL,Sunday,October 9th,SEA,32.0,NO,39.0
2022,WEEK 5,FINAL,Sunday,October 9th,MIA,17.0,NYJ,40.0
2022,WEEK 5,FINAL,Sunday,October 9th,ATL,15.0,TB,21.0
2022,WEEK 5,FINAL,Sunday,October 9th,TEN,21.0,WAS,17.0
2022,WEEK 5,FINAL,Sunday,October 9th,SF,37.0,CAR,15.0
2022,WEEK 5,FINAL,Sunday,October 9th,PHI,20.0,ARI,17.0
2022,WEEK 5,FINAL,Sunday,October 9th,DAL,22.0,LAR,10.0
2022,WEEK 5,FINAL,Sunday Night Football,October 9th,CIN,17.0,BAL,19.0
2022,WEEK 5,FINAL,Monday Night Football,October 10th,LV,29.0,KC,30.0
2022,WEEK 6,FINAL,Thursday Night Football,October 13th,WAS,12.0,CHI,7.0
2022,WEEK 6,FINAL,Sunday,October 16th,SF,14.0,ATL,28.0
2022,WEEK 6,FINAL,Sunday,October 16th,NE,38.0,CLE,15.0
2022,WEEK 6,FINAL,Sunday,October 16th,NYJ,27.0,GB,10.0
2022,WEEK 6,FINAL,Sunday,October 16th,JAX,27.0,IND,34.0
2022,WEEK 6,FINAL,Sunday,October 16th,MIN,24.0,MIA,16.0
2022,WEEK 6,FINAL,Sunday,October 16th,CIN,30.0,NO,26.0
2022,WEEK 6,FINAL,Sunday,October 16th,BAL,20.0,NYG,24.0
2022,WEEK 6,FINAL,Sunday,October 16th,TB,18.0,PIT,20.0
2022,WEEK 6,FINAL,Sunday,October 16th,CAR,10.0,LAR,24.0
2022,WEEK 6,FINAL,Sunday,October 16th,ARI,9.0,SEA,19.0
2022,WEEK 6,FINAL,Sunday,October 16th,BUF,24.0,KC,20.0
2022,WEEK 6,FINAL,Sunday Night Football,October 16th,DAL,17.0,PHI,26.0
2022,WEEK 6,FINAL,Monday Night Football,October 17th,DEN,16.0,LAC,19.0
2022,WEEK 6,BYE,,,DET,,,
2022,WEEK 6,BYE,,,HOU,,,
2022,WEEK 6,BYE,,,LV,,,
2022,WEEK 6,BYE,,,TEN,,,
2022,WEEK 7,FINAL,Thursday Night Football,October 20th,NO,34.0,ARI,42.0
2022,WEEK 7,FINAL,Sunday,October 23rd,CLE,20.0,BAL,23.0
2022,WEEK 7,FINAL,Sunday,October 23rd,TB,3.0,CAR,21.0
2022,WEEK 7,FINAL,Sunday,October 23rd,ATL,17.0,CIN,35.0
2022,WEEK 7,FINAL,Sunday,October 23rd,DET,6.0,DAL,24.0
2022,WEEK 7,FINAL,Sunday,October 23rd,NYG,23.0,JAX,17.0
2022,WEEK 7,FINAL,Sunday,October 23rd,IND,10.0,TEN,19.0
2022,WEEK 7,FINAL,Sunday,October 23rd,GB,21.0,WAS,23.0
2022,WEEK 7,FINAL,Sunday,October 23rd,NYJ,16.0,DEN,9.0
2022,WEEK 7,FINAL,Sunday,October 23rd,HOU,20.0,LV,38.0
2022,WEEK 7,FINAL,Sunday,October 23rd,SEA,37.0,LAC,23.0
2022,WEEK 7,FINAL,Sunday,October 23rd,KC,44.0,SF,23.0
2022,WEEK 7,FINAL,Sunday Night Football,October 23rd,PIT,10.0,MIA,16.0
2022,WEEK 7,FINAL,Monday Night Football,October 24th,CHI,33.0,NE,14.0
2022,WEEK 7,BYE,,,BUF,,,
2022,WEEK 7,BYE,,,LAR,,,
2022,WEEK 7,BYE,,,MIN,,,
2022,WEEK 7,BYE,,,PHI,,,
2022,WEEK 8,FINAL,Thursday Night Football,October 27th,BAL,27.0,TB,22.0
2022,WEEK 8,FINAL,Sunday,October 30th,DEN,21.0,JAX,17.0
2022,WEEK 8,FINAL,Sunday,October 30th,CAR,34.0,ATL,37.0
2022,WEEK 8,FINAL,Sunday,October 30th,CHI,29.0,DAL,49.0
2022,WEEK 8,FINAL,Sunday,October 30th,MIA,31.0,DET,27.0
2022,WEEK 8,FINAL,Sunday,October 30th,ARI,26.0,MIN,34.0
2022,WEEK 8,FINAL,Sunday,October 30th,LV,0.0,NO,24.0
2022,WEEK 8,FINAL,Sunday,October 30th,NE,22.0,NYJ,17.0
2022,WEEK 8,FINAL,Sunday,October 30th,PIT,13.0,PHI,35.0
2022,WEEK 8,FINAL,Sunday,October 30th,TEN,17.0,HOU,10.0
2022,WEEK 8,FINAL,Sunday,October 30th,WAS,17.0,IND,16.0
2022,WEEK 8,FINAL,Sunday,October 30th,SF,31.0,LAR,14.0
2022,WEEK 8,FINAL,Sunday,October 30th,NYG,13.0,SEA,27.0
2022,WEEK 8,FINAL,Sunday Night Football,October 30th,GB,17.0,BUF,27.0
2022,WEEK 8,FINAL,Monday Night Football,October 31st,CIN,13.0,CLE,32.0
2022,WEEK 8,BYE,,,KC,,,
2022,WEEK 8,BYE,,,LAC,,,
2022,WEEK 9,FINAL,Thursday Night Football,November 3rd,PHI,29.0,HOU,17.0
2022,WEEK 9,FINAL,Sunday,November 6th,LAC,20.0,ATL,17.0
2022,WEEK 9,FINAL,Sunday,November 6th,MIA,35.0,CHI,32.0
2022,WEEK 9,FINAL,Sunday,November 6th,CAR,21.0,CIN,42.0
2022,WEEK 9,FINAL,Sunday,November 6th,GB,9.0,DET,15.0
2022,WEEK 9,FINAL,Sunday,November 6th,LV,20.0,JAX,27.0
2022,WEEK 9,FINAL,Sunday,November 6th,IND,3.0,NE,26.0
2022,WEEK 9,FINAL,Sunday,November 6th,BUF,17.0,NYJ,20.0
2022,WEEK 9,FINAL,Sunday,November 6th,MIN,20.0,WAS,17.0
2022,WEEK 9,FINAL,Sunday,November 6th,SEA,31.0,ARI,21.0
2022,WEEK 9,FINAL,Sunday,November 6th,LAR,13.0,TB,16.0
2022,WEEK 9,FINAL,Sunday Night Football,November 6th,TEN,17.0,KC,20.0
2022,WEEK 9,FINAL,Monday Night Football,November 7th,BAL,27.0,NO,13.0
2022,WEEK 9,BYE,,,CLE,,,
2022,WEEK 9,BYE,,,DAL,,,
2022,WEEK 9,BYE,,,DEN,,,
2022,WEEK 9,BYE,,,NYG,,,
2022,WEEK 9,BYE,,,PIT,,,
2022,WEEK 9,BYE,,,SF,,,
2022,WEEK 10,FINAL,Thursday Night Football,November 10th,ATL,15.0,CAR,25.0
2022,WEEK 10,FINAL,Sunday,November 13th,SEA,16.0,TB,21.0
2022,WEEK 10,FINAL,Sunday,November 13th,MIN,33.0,BUF,30.0
2022,WEEK 10,FINAL,Sunday,November 13th,DET,31.0,CHI,30.0
2022,WEEK 10,FINAL,Sunday,November 13th,JAX,17.0,KC,27.0
2022,WEEK 10,FINAL,Sunday,November 13th,CLE,17.0,MIA,39.0
2022,WEEK 10,FINAL,Sunday,November 13th,HOU,16.0,NYG,24.0
2022,WEEK 10,FINAL,Sunday,November 13th,NO,10.0,PIT,20.0
2022,WEEK 10,FINAL,Sunday,November 13th,DEN,10.0,TEN,17.0
2022,WEEK 10,FINAL,Sunday,November 13th,IND,25.0,LV,20.0
2022,WEEK 10,FINAL,Sunday,November 13th,DAL,28.0,GB,31.0
2022,WEEK 10,FINAL,Sunday,November 13th,ARI,27.0,LAR,17.0
2022,WEEK 10,FINAL,Sunday Night Football,November 13th,LAC,16.0,SF,22.0
2022,WEEK 10,FINAL,Monday Night Football,November 14th,WAS,32.0,PHI,21.0
2022,WEEK 10,BYE,,,BAL,,,
2022,WEEK 10,BYE,,,CIN,,,
2022,WEEK 10,BYE,,,NE,,,
2022,WEEK 10,BYE,,,NYJ,,,
2022,WEEK 11,FINAL,Thursday Night Football,November 17th,TEN,27.0,GB,17.0
2022,WEEK 11,FINAL,Sunday,November 20th,CHI,24.0,ATL,27.0
2022,WEEK 11,FINAL,Sunday,November 20th,CAR,3.0,BAL,13.0
2022,WEEK 11,FINAL,Sunday,November 20th,CLE,23.0,BUF,31.0
2022,WEEK 11,FINAL,Sunday,November 20th,WAS,23.0,HOU,10.0
2022,WEEK 11,FINAL,Sunday,November 20th,PHI,17.0,IND,16.0
2022,WEEK 11,FINAL,Sunday,November 20th,NYJ,3.0,NE,10.0
2022,WEEK 11,FINAL,Sunday,November 20th,LAR,20.0,NO,27.0
2022,WEEK 11,FINAL,Sunday,November 20th,DET,31.0,NYG,18.0
2022,WEEK 11,FINAL,Sunday,November 20th,LV,22.0,DEN,16.0
2022,WEEK 11,FINAL,Sunday,November 20th,DAL,40.0,MIN,3.0
2022,WEEK 11,FINAL,Sunday,November 20th,CIN,37.0,PIT,30.0
2022,WEEK 11,FINAL,Sunday Night Football,November 20th,KC,30.0,LAC,27.0
2022,WEEK 11,FINAL,Monday Night Football,November 21st,SF,38.0,ARI,10.0
2022,WEEK 11,BYE,,,JAX,,,
2022,WEEK 11,BYE,,,MIA,,,
2022,WEEK 11,BYE,,,SEA,,,
2022,WEEK 11,BYE,,,TB,,,
2022,WEEK 12,FINAL,Thursday,November 24th,BUF,28.0,DET,25.0
2022,WEEK 12,FINAL,Thursday,November 24th,NYG,20.0,DAL,28.0
2022,WEEK 12,FINAL,Sunday Night Football,November 24th,NE,26.0,MIN,33.0
2022,WEEK 12,FINAL,Sunday,November 27th,DEN,10.0,CAR,23.0
2022,WEEK 12,FINAL,Sunday,November 27th,TB,17.0,CLE,23.0
2022,WEEK 12,FINAL,Sunday,November 27th,BAL,27.0,JAX,28.0
2022,WEEK 12,FINAL,Sunday,November 27th,HOU,15.0,MIA,30.0
2022,WEEK 12,FINAL,Sunday,November 27th,CHI,10.0,NYJ,31.0
2022,WEEK 12,FINAL,Sunday,November 27th,CIN,20.0,TEN,16.0
2022,WEEK 12,FINAL,Sunday,November 27th,ATL,13.0,WAS,19.0
2022,WEEK 12,FINAL,Sunday,November 27th,LAC,25.0,ARI,24.0
2022,WEEK 12,FINAL,Sunday,November 27th,LV,40.0,SEA,34.0
2022,WEEK 12,FINAL,Sunday,November 27th,LAR,10.0,KC,26.0
2022,WEEK 12,FINAL,Sunday,November 27th,NO,0.0,SF,13.0
2022,WEEK 12,FINAL,Sunday Night Football,November 27th,GB,33.0,PHI,40.0
2022,WEEK 12,FINAL,Monday Night Football,November 28th,PIT,24.0,IND,17.0
2022,WEEK 13,FINAL,Thursday Night Football,December 1st,BUF,24.0,NE,10.0
2022,WEEK 13,FINAL,Sunday,December 4th,PIT,19.0,ATL,16.0
2022,WEEK 13,FINAL,Sunday,December 4th,DEN,9.0,BAL,10.0
2022,WEEK 13,FINAL,Sunday,December 4th,GB,28.0,CHI,19.0
2022,WEEK 13,FINAL,Sunday,December 4th,JAX,14.0,DET,40.0
2022,WEEK 13,FINAL,Sunday,December 4th,CLE,27.0,HOU,14.0
2022,WEEK 13,FINAL,Sunday,December 4th,NYJ,22.0,MIN,27.0
2022,WEEK 13,FINAL,Sunday,December 4th,WAS,20.0,NYG,20.0
2022,WEEK 13,FINAL,Sunday,December 4th,TEN,10.0,PHI,35.0
2022,WEEK 13,FINAL,Sunday,December 4th,SEA,27.0,LAR,23.0
2022,WEEK 13,FINAL,Sunday,December 4th,MIA,17.0,SF,33.0
2022,WEEK 13,FINAL,Sunday,December 4th,KC,24.0,CIN,27.0
2022,WEEK 13,FINAL,Sunday,December 4th,LAC,20.0,LV,27.0
2022,WEEK 13,FINAL,Sunday Night Football,December 4th,IND,19.0,DAL,54.0
2022,WEEK 13,FINAL,Monday Night Football,December 5th,NO,16.0,TB,17.0
2022,WEEK 13,BYE,,,ARI,,,
2022,WEEK 13,BYE,,,CAR,,,
2022,WEEK 14,FINAL,Thursday Night Football,December 8th,LV,16.0,LAR,17.0
2022,WEEK 14,FINAL,Sunday,December 11th,NYJ,12.0,BUF,20.0
2022,WEEK 14,FINAL,Sunday,December 11th,CLE,10.0,CIN,23.0
2022,WEEK 14,FINAL,Sunday,December 11th,HOU,23.0,DAL,27.0
2022,WEEK 14,FINAL,Sunday,December 11th,MIN,23.0,DET,34.0
2022,WEEK 14,FINAL,Sunday,December 11th,PHI,48.0,NYG,22.0
2022,WEEK 14,FINAL,Sunday,December 11th,BAL,16.0,PIT,14.0
2022,WEEK 14,FINAL,Sunday,December 11th,JAX,36.0,TEN,22.0
2022,WEEK 14,FINAL,Sunday,December 11th,KC,34.0,DEN,28.0
2022,WEEK 14,FINAL,Sunday,December 11th,CAR,30.0,SEA,24.0
2022,WEEK 14,FINAL,Sunday,December 11th,TB,7.0,SF,35.0
2022,WEEK 14,FINAL,Sunday Night Football,December 11th,MIA,17.0,LAC,23.0
2022,WEEK 14,FINAL,Monday Night Football,December 12th,NE,27.0,ARI,13.0
2022,WEEK 14,BYE,,,ATL,,,
2022,WEEK 14,BYE,,,CHI,,,
2022,WEEK 14,BYE,,,GB,,,
2022,WEEK 14,BYE,,,IND,,,
2022,WEEK 14,BYE,,,NO,,,
2022,WEEK 14,BYE,,,WAS,,,
2022,WEEK 15,FINAL,Thursday Night Football,December 15th,SF,21.0,SEA,13.0
2022,WEEK 15,FINAL,Saturday,December 17th,IND,36.0,MIN,39.0
2022,WEEK 15,FINAL,Saturday,December 17th,BAL,3.0,CLE,13.0
2022,WEEK 15,FINAL,Saturday,December 17th,MIA,29.0,BUF,32.0
2022,WEEK 15,FINAL,Sunday,December 18th,ATL,18.0,NO,21.0
2022,WEEK 15,FINAL,Sunday,December 18th,PIT,24.0,CAR,16.0
2022,WEEK 15,FINAL,Sunday,December 18th,PHI,25.0,CHI,20.0
2022,WEEK 15,FINAL,Sunday,December 18th,KC,30.0,HOU,24.0
2022,WEEK 15,FINAL,Sunday,December 18th,DAL,34.0,JAX,40.0
2022,WEEK 15,FINAL,Sunday,December 18th,DET,20.0,NYJ,17.0
2022,WEEK 15,FINAL,Sunday,December 18th,ARI,15.0,DEN,24.0
2022,WEEK 15,FINAL,Sunday,December 18th,NE,24.0,LV,30.0
2022,WEEK 15,FINAL,Sunday,December 18th,TEN,14.0,LAC,17.0
2022,WEEK 15,FINAL,Sunday,December 18th,CIN,34.0,TB,23.0
2022,WEEK 15,FINAL,Sunday Night Football,December 18th,NYG,20.0,WAS,12.0
2022,WEEK 15,FINAL,Monday Night Football,December 19th,LAR,12.0,GB,24.0
2022,WEEK 16,FINAL,Thursday Night Football,December 22nd,JAX,19.0,NYJ,3.0
2022,WEEK 16,FINAL,Saturday,December 24th,ATL,9.0,BAL,17.0
2022,WEEK 16,FINAL,Saturday,December 24th,DET,23.0,CAR,37.0
2022,WEEK 16,FINAL,Saturday,December 24th,BUF,35.0,CHI,13.0
2022,WEEK 16,FINAL,Saturday,December 24th,NO,17.0,CLE,10.0
2022,WEEK 16,FINAL,Saturday,December 24th,SEA,10.0,KC,24.0
2022,WEEK 16,FINAL,Saturday,December 24th,NYG,24.0,MIN,27.0
2022,WEEK 16,FINAL,Saturday,December 24th,CIN,22.0,NE,18.0
2022,WEEK 16,FINAL,Saturday,December 24th,HOU,19.0,TEN,14.0
2022,WEEK 16,FINAL,Saturday,December 24th,WAS,20.0,SF,37.0
2022,WEEK 16,FINAL,Saturday,December 24th,PHI,34.0,DAL,40.0
2022,WEEK 16,FINAL,Saturday,December 24th,LV,10.0,PIT,13.0
2022,WEEK 16,FINAL,Sunday,December 25th,GB,26.0,MIA,20.0
2022,WEEK 16,FINAL,Sunday,December 25th,DEN,14.0,LAR,51.0
2022,WEEK 16,FINAL,Sunday Night Football,December 25th,TB,19.0,ARI,16.0
2022,WEEK 16,FINAL,Monday Night Football,December 26th,LAC,20.0,IND,3.0
2022,WEEK 17,FINAL,Thursday Night Football,December 29th,DAL,27.0,TEN,13.0
2022,WEEK 17,FINAL,Sunday,January 1st,ARI,19.0,ATL,20.0
2022,WEEK 17,FINAL,Sunday,January 1st,CHI,10.0,DET,41.0
2022,WEEK 17,FINAL,Sunday,January 1st,JAX,31.0,HOU,3.0
2022,WEEK 17,FINAL,Sunday,January 1st,DEN,24.0,KC,27.0
2022,WEEK 17,FINAL,Sunday,January 1st,MIA,21.0,NE,23.0
2022,WEEK 17,FINAL,Sunday,January 1st,IND,10.0,NYG,38.0
2022,WEEK 17,FINAL,Sunday,January 1st,NO,20.0,PHI,10.0
2022,WEEK 17,FINAL,Sunday,January 1st,CAR,24.0,TB,30.0
2022,WEEK 17,FINAL,Sunday,January 1st,CLE,24.0,WAS,10.0
2022,WEEK 17,FINAL,Sunday,January 1st,SF,37.0,LV,34.0
2022,WEEK 17,FINAL,Sunday,January 1st,NYJ,6.0,SEA,23.0
2022,WEEK 17,FINAL,Sunday,January 1st,MIN,17.0,GB,41.0
2022,WEEK 17,FINAL,Sunday,January 1st,LAR,10.0,LAC,31.0
2022,WEEK 17,FINAL,Sunday Night Football,January 1st,PIT,16.0,BAL,13.0
2022,WEEK 17,TBD,Monday Night Football,January 2nd,BUF,,CIN,
2022,WEEK 18,FINAL,Saturday,January 7th,KC,31.0,LV,13.0
2022,WEEK 18,FINAL,Saturday,January 7th,TEN,16.0,JAX,20.0
2022,WEEK 18,FINAL,Sunday,January 8th,TB,17.0,ATL,30.0
2022,WEEK 18,FINAL,Sunday,January 8th,NE,23.0,BUF,35.0
2022,WEEK 18,FINAL,Sunday,January 8th,MIN,29.0,CHI,13.0
2022,WEEK 18,FINAL,Sunday,January 8th,BAL,16.0,CIN,27.0
2022,WEEK 18,FINAL,Sunday,January 8th,HOU,32.0,IND,31.0
2022,WEEK 18,FINAL,Sunday,January 8th,NYJ,6.0,MIA,11.0
