Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,1,Minnesota Vikings,0,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 46 yards from WAS 35 to MIN 19. Jo.Webb pushed ob at MIN 28 for 9 yards (J.Wilson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,1,Minnesota Vikings,0,2,0,10 Yard Pass,1st & 10 at MIN 28,14:53 1st,— C.Ponder pass short right to J.Carlson pushed ob at MIN 38 for 10 yards (R.Kerrigan).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,1,Minnesota Vikings,0,3,0,1 Yard Run,1st & 10 at MIN 38,14:30 1st,— A.Peterson right tackle to MIN 39 for 1 yard (J.Jenkins).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,1,Minnesota Vikings,0,4,0,-5 Yard Sack,2nd & 9 at MIN 39,13:51 1st Shotgun,— C.Ponder sacked at MIN 34 for -5 yards (B.Orakpo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,1,Minnesota Vikings,0,5,0,Interception,3rd & 14 at MIN 34,13:21 1st Shotgun,— C.Ponder pass deep middle intended for G.Jennings INTERCEPTED by B.Meriweather at WAS 19. B.Meriweather to WAS 49 for 30 yards (J.Berger).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,1,0,3 Yard Run,1st & 10 at WAS 49,13:09 1st Shotgun,— A.Morris up the middle to MIN 48 for 3 yards (M.Mitchell; S.Floyd).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,2,0,4 Yard Run,2nd & 7 at MIN 48,12:34 1st Shotgun,— A.Morris up the middle to MIN 44 for 4 yards (K.Williams; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,3,0,8 Yard Pass,3rd & 3 at MIN 44,11:50 1st Shotgun,— R.Griffin pass short right to L.Hankerson to MIN 36 for 8 yards (E.Henderson; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,4,0,9 Yard Pass,1st & 10 at MIN 36,11:13 1st Shotgun,— R.Griffin pass short left to R.Helu to MIN 27 for 9 yards (E.Henderson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,5,0,13 Yard Run,2nd & 1 at MIN 27,10:36 1st Shotgun,— A.Morris right tackle pushed ob at MIN 14 for 13 yards (A.Sendejo; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,6,0,Pass Incomplete,1st & 10 at MIN 14,10:02 1st Shotgun,— R.Griffin pass incomplete short middle to P.Garcon (M.Raymond).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,7,0,6 Yard Run,2nd & 10 at MIN 14,09:57 1st Shotgun,— R.Griffin right end to MIN 8 for 6 yards (A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,8,0,7 Yard Penalty,3rd & 4 at MIN 8,09:15 1st Shotgun,"— R.Griffin pass incomplete short right to P.Garcon [A.Sendejo]. PENALTY on MIN-X.Rhodes, Defensive Pass Interference, 7 yards, enforced at MIN 8 - No Play."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,9,0,0 Yard Run,1st & 1 at MIN 1,09:10 1st,— A.Morris right tackle to MIN 1 for no gain (C.Greenway; M.Raymond).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,10,0,Pass Incomplete,2nd & 1 at MIN 1,08:27 1st,— R.Griffin pass incomplete short right to D.Young.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,11,0,Pass Incomplete,3rd & 1 at MIN 1,08:21 1st Shotgun,— R.Griffin pass incomplete short left to L.Paulsen.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,2,Washington Commanders,1,12,1,Field Goal,4th & 1 at MIN 1,08:21 1st,"— K.Forbath 20 yard field goal is GOOD, Center-K.Nelson, Holder-S.Rocca."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 51 yards from WAS 35 to MIN 14. A.Jefferson to MIN 35 for 21 yards (J.Murphy).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,2,0,-1 Yard Run,1st & 10 at MIN 35,08:11 1st,— A.Peterson left tackle to MIN 34 for -1 yards (L.Fletcher).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,3,0,4 Yard Run,2nd & 11 at MIN 34,07:40 1st,— A.Peterson up the middle to MIN 38 for 4 yards (R.Doughty; J.Jenkins).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,4,0,11 Yard Pass,3rd & 7 at MIN 38,07:00 1st Shotgun,— C.Ponder pass short left to J.Simpson to MIN 49 for 11 yards (D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,5,0,36 Yard Pass,1st & 10 at MIN 49,06:32 1st,"— C.Ponder pass deep right to J.Carlson to WAS 30 for 21 yards (B.Meriweather) [C.Baker]. PENALTY on WAS-C.Baker, Roughing the Passer, 15 yards, enforced at WAS 30."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,6,0,-3 Yard Pass,1st & 10 at WAS 15,05:51 1st Shotgun,— C.Ponder pass short middle to A.Peterson to WAS 18 for -3 yards (B.Orakpo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,7,1,Touchdown,2nd & 13 at WAS 18,05:17 1st,"— A.Peterson up the middle for 18 yards, TOUCHDOWN."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,3,Minnesota Vikings,1,8,1,Extra Point,,05:10 1st,"— B.Walsh extra point is GOOD, Center-C.Loeffler, Holder-J.Locke."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,1,0,Kickoff from MIN 35,,Kickoff,— B.Walsh kicks 68 yards from MIN 35 to WAS -3. N.Paul to WAS 22 for 25 yards (M.Mauti).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,2,0,2 Yard Run,1st & 10 at WAS 22,05:04 1st Shotgun,— A.Morris left end to WAS 24 for 2 yards (M.Mitchell; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,3,0,2 Yard Pass,2nd & 8 at WAS 24,04:26 1st,— R.Griffin pass short right to L.Paulsen to WAS 26 for 2 yards (A.Sendejo) [E.Griffen].
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,4,0,Timeout,,03:46 1st,— Timeout #1 by WAS at 03:46.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,5,0,7 Yard Pass,3rd & 6 at WAS 26,03:46 1st Shotgun,— R.Griffin pass short left to J.Reed to WAS 33 for 7 yards (J.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,6,0,29 Yard Pass,1st & 10 at WAS 33,03:06 1st,— R.Griffin pass deep right to L.Hankerson to MIN 38 for 29 yards (X.Rhodes; A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,7,0,4 Yard Run,1st & 10 at MIN 38,02:23 1st,— A.Morris left guard to MIN 34 for 4 yards (A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,8,0,26 Yard Run,2nd & 6 at MIN 34,01:43 1st,— A.Morris right tackle pushed ob at MIN 8 for 26 yards (A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,9,1,Touchdown,1st & 8 at MIN 8,01:22 1st Shotgun,"— R.Griffin pass short left to P.Garcon for 8 yards, TOUCHDOWN."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,1st Quarter,4,Washington Commanders,1,10,1,Extra Point,,01:17 1st,"— K.Forbath extra point is GOOD, Center-K.Nelson, Holder-S.Rocca."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 53 yards from WAS 35 to MIN 12. T.Gerhart to MIN 27 for 15 yards (R.Doughty).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,2,0,5 Yard Penalty,1st & 10 at MIN 27,01:12 1st Shotgun,"— PENALTY on WAS-C.Baker, Neutral Zone Infraction, 5 yards, enforced at MIN 27 - No Play."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,3,0,6 Yard Pass,1st & 5 at MIN 32,01:12 1st Shotgun,— C.Ponder pass short left to J.Simpson to MIN 38 for 6 yards (D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,4,0,5 Yard Pass,1st & 10 at MIN 38,00:41 1st Shotgun,— C.Ponder pass short left to A.Peterson to MIN 43 for 5 yards (P.Riley).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,5,0,16 Yard Run,2nd & 5 at MIN 43,00:12 1st Shotgun,— A.Peterson right tackle to WAS 41 for 16 yards (E.Biggers; P.Riley).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,6,0,20 Yard Pass,1st & 10 at WAS 41,15:00 2nd,— C.Ponder pass deep right to C.Patterson to WAS 21 for 20 yards (J.Wilson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,7,0,10 Yard Pass,1st & 10 at WAS 21,14:21 2nd Shotgun,— C.Ponder pass short left to G.Jennings pushed ob at WAS 11 for 10 yards (D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,8,0,3 Yard Pass,1st & 10 at WAS 11,13:55 2nd Shotgun,— C.Ponder pass short right to G.Jennings to WAS 8 for 3 yards (R.Doughty; D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,9,0,6 Yard Run,2nd & 7 at WAS 8,13:20 2nd,"— A.Peterson right tackle to WAS 5 for 3 yards (B.Meriweather; R.Doughty). PENALTY on WAS-P.Riley, Unnecessary Roughness, 3 yards, enforced at WAS 5."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,10,1,Touchdown,1st & 2 at WAS 2,13:04 2nd Shotgun,"— C.Ponder pass short right to C.Patterson for 2 yards, TOUCHDOWN."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,1,Minnesota Vikings,1,11,1,Extra Point,,12:59 2nd,"— B.Walsh extra point is GOOD, Center-C.Loeffler, Holder-J.Locke."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,1,0,Kickoff from MIN 35,,Kickoff,"— B.Walsh kicks 65 yards from MIN 35 to end zone, Touchback."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,2,0,2 Yard Run,1st & 10 at WAS 20,12:59 2nd Shotgun,— A.Morris up the middle to WAS 22 for 2 yards (E.Henderson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,3,0,0 Yard Pass,2nd & 8 at WAS 22,12:26 2nd Shotgun,— R.Griffin pass short right to J.Reed to WAS 22 for no gain (E.Henderson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,4,0,15 Yard Pass,3rd & 8 at WAS 22,11:42 2nd Shotgun,— R.Griffin pass short middle to J.Reed to WAS 37 for 15 yards (E.Henderson; R.Blanton) [C.Greenway].
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,5,0,8 Yard Run,1st & 10 at WAS 37,11:00 2nd Shotgun,— A.Morris up the middle to WAS 45 for 8 yards (M.Sherels).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,6,0,1 Yard Run,2nd & 2 at WAS 45,10:19 2nd,— A.Morris up the middle to WAS 46 for 1 yard (A.Sendejo; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,7,0,2 Yard Run,3rd & 1 at WAS 46,09:37 2nd Shotgun,— A.Morris left guard to WAS 48 for 2 yards (C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,8,0,Pass Incomplete,1st & 10 at WAS 48,08:59 2nd,— R.Griffin pass incomplete short right.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,9,0,32 Yard Pass,2nd & 10 at WAS 48,08:53 2nd Shotgun,— R.Griffin pass short right to P.Garcon ran ob at MIN 20 for 32 yards.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,10,0,3 Yard Pass,1st & 10 at MIN 20,08:17 2nd Shotgun,— R.Griffin pass short left to L.Hankerson to MIN 17 for 3 yards (E.Henderson; J.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,11,0,9 Yard Run,2nd & 7 at MIN 17,07:36 2nd Shotgun,— A.Morris up the middle to MIN 8 for 9 yards (E.Henderson; R.Blanton).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,12,0,3 Yard Run,1st & 8 at MIN 8,06:58 2nd Shotgun,— A.Morris left guard to MIN 5 for 3 yards (R.Blanton; M.Mitchell).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,13,0,-1 Yard Run,2nd & 5 at MIN 5,06:14 2nd,— A.Morris right tackle to MIN 6 for -1 yards (E.Henderson; K.Williams).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,14,0,-5 Yard Penalty,3rd & 6 at MIN 6,05:33 2nd Shotgun,"— PENALTY on WAS-T.Williams, False Start, 5 yards, enforced at MIN 6 - No Play."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,15,1,Touchdown,3rd & 11 at MIN 11,05:08 2nd Shotgun,"— R.Griffin pass short middle to J.Reed for 11 yards, TOUCHDOWN [J.Allen]."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,2,Washington Commanders,1,16,1,Extra Point,,05:02 2nd,"— K.Forbath extra point is GOOD, Center-K.Nelson, Holder-S.Rocca."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,3,Minnesota Vikings,0,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 64 yards from WAS 35 to MIN 1. C.Patterson to MIN 24 for 23 yards (J.Hull).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,3,Minnesota Vikings,0,2,0,3 Yard Run,1st & 10 at MIN 24,04:56 2nd,— A.Peterson up the middle to MIN 27 for 3 yards (R.Doughty; D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,3,Minnesota Vikings,0,3,0,Pass Incomplete,2nd & 7 at MIN 27,04:25 2nd,— C.Ponder pass incomplete short left to C.Patterson.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,3,Minnesota Vikings,0,4,0,Pass Incomplete,3rd & 7 at MIN 27,04:21 2nd Shotgun,— C.Ponder pass incomplete short right to J.Simpson.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,3,Minnesota Vikings,0,5,0,Punt,4th & 7 at MIN 27,04:17 2nd,"— J.Locke punts 49 yards to WAS 24, Center-C.Loeffler. J.Morgan MUFFS catch, and recovers at WAS 23. J.Morgan to WAS 23 for no gain (M.Sherels)."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,1,0,7 Yard Run,1st & 10 at WAS 23,04:07 2nd,— A.Morris right guard to WAS 30 for 7 yards (A.Sendejo; C.Baker).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,2,0,3 Yard Run,2nd & 3 at WAS 30,03:30 2nd Shotgun,— R.Griffin right end ran ob at WAS 33 for 3 yards.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,3,0,17 Yard Pass,1st & 10 at WAS 33,02:59 2nd,— R.Griffin pass deep middle to P.Garcon to MIN 50 for 17 yards (X.Rhodes).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,4,0,2 Yard Run,1st & 10 at MIN 50,02:16 2nd Shotgun,— A.Morris right end to MIN 48 for 2 yards (X.Rhodes; S.Floyd).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,5,0,3 Yard Run,2nd & 8 at MIN 48,02:00 2nd,— A.Morris left end to MIN 45 for 3 yards (R.Blanton; J.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,6,0,12 Yard Pass,3rd & 5 at MIN 45,01:16 2nd Shotgun,— R.Griffin pass short middle to P.Garcon to MIN 33 for 12 yards (J.Robinson; R.Blanton).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,7,0,Timeout,,01:09 2nd,— Timeout #2 by WAS at 01:09.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,8,0,12 Yard Pass,1st & 10 at MIN 33,01:09 2nd Shotgun,— R.Griffin pass short left to J.Reed to MIN 21 for 12 yards (E.Henderson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,9,0,13 Yard Pass,1st & 10 at MIN 21,00:43 2nd Shotgun,— R.Griffin pass short right to S.Moss to MIN 8 for 13 yards (R.Blanton; E.Henderson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,10,0,Pass Incomplete,1st & 8 at MIN 8,00:25 2nd,— R.Griffin spiked the ball to stop the clock.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,11,0,-5 Yard Penalty,2nd & 8 at MIN 8,00:24 2nd Shotgun,"— PENALTY on WAS-R.Griffin, Delay of Game, 5 yards, enforced at MIN 8 - No Play."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,12,0,12 Yard Run,2nd & 13 at MIN 13,00:24 2nd Shotgun,— R.Griffin scrambles left tackle to MIN 1 for 12 yards (E.Henderson; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,13,0,Timeout,,00:15 2nd,— Timeout #3 by WAS at 00:15.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,14,1,Touchdown,3rd & 1 at MIN 1,00:15 2nd,"— R.Griffin pass short left to L.Paulsen for 1 yard, TOUCHDOWN."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,4,Washington Commanders,1,15,1,Extra Point,,00:10 2nd,"— K.Forbath extra point is GOOD, Center-K.Nelson, Holder-S.Rocca."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,5,Minnesota Vikings,0,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 54 yards from WAS 35 to MIN 11. C.Patterson to MIN 25 for 14 yards (B.Rambo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,2nd Quarter,5,Minnesota Vikings,0,2,0,-1 Yard Run,1st & 10 at MIN 25,00:04 2nd,— C.Ponder kneels to MIN 24 for -1 yards.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,1,0,Kickoff from MIN 35,,Kickoff,"— B.Walsh kicks 73 yards from MIN 35 to WAS -8. N.Paul, Touchback."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,2,0,2 Yard Run,1st & 10 at WAS 20,15:00 3rd,— A.Morris left end to WAS 22 for 2 yards (K.Williams; J.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,3,0,14 Yard Run,2nd & 8 at WAS 22,14:23 3rd Shotgun,— A.Morris up the middle to WAS 36 for 14 yards (A.Sendejo; M.Raymond).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,4,0,Pass Incomplete,1st & 10 at WAS 36,13:43 3rd,— R.Griffin pass incomplete short right to J.Morgan [K.Williams].
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,5,0,5 Yard Run,2nd & 10 at WAS 36,13:38 3rd Shotgun,— R.Griffin left end to WAS 41 for 5 yards (A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,6,0,12 Yard Pass,3rd & 5 at WAS 41,12:52 3rd Shotgun,— R.Griffin pass short left to L.Hankerson ran ob at MIN 47 for 12 yards.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,7,0,3 Yard Run,1st & 10 at MIN 47,12:23 3rd,— A.Morris up the middle to MIN 44 for 3 yards (E.Henderson; C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,8,0,-8 Yard Sack,2nd & 7 at MIN 44,11:43 3rd,— R.Griffin sacked at WAS 48 for -8 yards (K.Williams).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,9,0,30 Yard Pass,3rd & 15 at WAS 48,11:05 3rd Shotgun,— R.Griffin pass short middle to P.Garcon to MIN 22 for 30 yards (C.Greenway).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,10,0,1 Yard Run,1st & 10 at MIN 22,10:19 3rd Shotgun,— R.Griffin left end to MIN 21 for 1 yard (A.Sendejo).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,11,0,Pass Incomplete,2nd & 9 at MIN 21,09:39 3rd Shotgun,— R.Griffin pass incomplete short left to R.Helu.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,12,0,Pass Incomplete,3rd & 9 at MIN 21,09:35 3rd Shotgun,— R.Griffin pass incomplete short left to J.Reed.
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,1,Washington Commanders,1,13,1,Field Goal,4th & 9 at MIN 21,09:27 3rd,"— K.Forbath 40 yard field goal is GOOD, Center-K.Nelson, Holder-S.Rocca."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,1,0,Kickoff from WAS 35,,Kickoff,— K.Forbath kicks 55 yards from WAS 35 to MIN 10. T.Gerhart to MIN 26 for 16 yards (T.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,2,0,0 Yard Run,1st & 10 at MIN 26,09:17 3rd,— A.Peterson left guard to MIN 26 for no gain (R.Doughty).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,3,0,4 Yard Pass,2nd & 10 at MIN 26,08:44 3rd,— C.Ponder pass short left to J.Carlson to MIN 30 for 4 yards (D.Hall) [B.Orakpo].
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,4,0,6 Yard Pass,3rd & 6 at MIN 30,08:04 3rd Shotgun,— C.Ponder pass short left to J.Wright to MIN 36 for 6 yards (B.Meriweather).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,5,0,9 Yard Run,1st & 10 at MIN 36,07:29 3rd,— A.Peterson right end to MIN 45 for 9 yards (R.Doughty).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,6,0,16 Yard Pass,2nd & 1 at MIN 45,06:55 3rd,— C.Ponder pass short right to J.Carlson to WAS 39 for 16 yards (J.Wilson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,7,0,2 Yard Pass,1st & 10 at WAS 39,06:19 3rd,— C.Ponder pass short right to C.Ford pushed ob at WAS 37 for 2 yards (D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,8,0,4 Yard Run,2nd & 8 at WAS 37,05:51 3rd,— A.Peterson right guard to WAS 33 for 4 yards (D.Hall).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,9,0,5 Yard Pass,3rd & 4 at WAS 33,05:16 3rd Shotgun,— C.Ponder pass short middle to G.Jennings to WAS 28 for 5 yards (B.Meriweather; L.Fletcher).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,10,1,Touchdown,1st & 10 at WAS 28,04:43 3rd,"— C.Ponder pass short middle to J.Carlson for 28 yards, TOUCHDOWN."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,2,Minnesota Vikings,1,11,1,Extra Point,,04:32 3rd,"— B.Walsh extra point is GOOD, Center-C.Loeffler, Holder-J.Locke."
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,3,Washington Commanders,0,1,0,Kickoff from MIN 35,,Kickoff,— B.Walsh kicks 61 yards from MIN 35 to WAS 4. N.Paul to WAS 28 for 24 yards (L.Dean).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,3,Washington Commanders,0,2,0,5 Yard Run,1st & 10 at WAS 28,04:26 3rd Shotgun,— A.Morris right tackle to WAS 33 for 5 yards (J.Allen).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,3,Washington Commanders,0,3,0,2 Yard Pass,2nd & 5 at WAS 33,03:54 3rd Shotgun,— R.Griffin pass short left to P.Garcon to WAS 35 for 2 yards (J.Robinson).
2013,WEEK 10,Thursday,November 7th,WAS,MIN,3rd Quarter,3,Washington Commanders,0,4,0,Pass Incomplete,3rd & 3 at WAS 35,03:12 3rd Shotgun,— R.Griffin pass incomplete short left to P.Garcon.
