Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,1,0,Kickoff from CAR 35,,Kickoff,"— G.Gano kicks 65 yards from CAR 35 to end zone, Touchback."
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,2,0,11 Yard Pass,1st & 10 at DEN 25,15:00 1st,— T.Siemian pass short left to D.Thomas to DEN 36 for 11 yards (L.Kuechly).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,3,0,Pass Incomplete,1st & 10 at DEN 36,14:17 1st,— T.Siemian pass incomplete short right to C.Anderson [K.Coleman].
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,4,0,Pass Incomplete,2nd & 10 at DEN 36,14:13 1st,— T.Siemian pass incomplete short right to E.Sanders.
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,5,0,12 Yard Pass,3rd & 10 at DEN 36,14:08 1st Shotgun,— T.Siemian pass short left to V.Green ran ob at DEN 48 for 12 yards.
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,6,0,5 Yard Pass,1st & 10 at DEN 48,13:42 1st,— T.Siemian pass short right to E.Sanders to CAR 47 for 5 yards (R.McClain).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,7,0,13 Yard Run,2nd & 5 at CAR 47,13:01 1st,— C.Anderson up the middle to CAR 34 for 13 yards (J.Bradberry).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,8,0,5 Yard Run,1st & 10 at CAR 34,12:23 1st,— C.Anderson right guard to CAR 29 for 5 yards (R.McClain).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,1,Denver Broncos,0,9,0,Fumble,2nd & 5 at CAR 29,11:47 1st,"— D.Booker right guard to CAR 29 for no gain (C.Johnson). FUMBLES (C.Johnson), RECOVERED by CAR-S.Thompson at CAR 29. S.Thompson to CAR 29 for no gain (D.Booker)."
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,1,0,6 Yard Run,1st & 10 at CAR 29,11:37 1st,— J.Stewart up the middle to CAR 35 for 6 yards (B.Marshall).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,2,0,11 Yard Run,2nd & 4 at CAR 35,11:01 1st Shotgun,— J.Stewart left end to CAR 46 for 11 yards (T.Davis).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,3,0,1 Yard Run,1st & 10 at CAR 46,10:21 1st Shotgun,— M.Tolbert right guard to CAR 47 for 1 yard (D.Ware).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,4,0,Pass Incomplete,2nd & 9 at CAR 47,09:39 1st Shotgun,— C.Newton pass incomplete short middle to G.Olsen (T.Ward).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,5,0,Timeout,,09:35 1st,— Timeout #1 by CAR at 09:35.
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,6,0,17 Yard Pass,3rd & 9 at CAR 47,09:35 1st Shotgun,— C.Newton pass deep middle to K.Benjamin to DEN 36 for 17 yards (J.Simmons).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,7,0,20 Yard Run,1st & 10 at DEN 36,08:55 1st Shotgun,— T.Ginn left end to DEN 16 for 20 yards (D.Stewart).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,8,0,2 Yard Run,1st & 10 at DEN 16,08:07 1st,— J.Stewart up the middle to DEN 14 for 2 yards (S.Ray).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,9,0,Timeout,,07:20 1st,— Timeout #2 by CAR at 07:20.
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,10,1,Touchdown,2nd & 8 at DEN 14,07:20 1st Shotgun,"— C.Newton pass short right to K.Benjamin for 14 yards, TOUCHDOWN. PENALTY on CAR-T.Turner, Taunting, 15 yards, enforced between downs. Penalty to be assessed on the kickoff."
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,2,Carolina Panthers,1,11,1,Extra Point,,07:13 1st,"— G.Gano extra point is GOOD, Center-J.Jansen, Holder-A.Lee."
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,1,0,Kickoff from CAR 20,,Kickoff,"— G.Gano kicks 80 yards from CAR 20 to end zone, Touchback."
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,2,0,14 Yard Pass,1st & 10 at DEN 25,07:13 1st,— T.Siemian pass short right to E.Sanders ran ob at DEN 39 for 14 yards.
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,3,0,3 Yard Run,1st & 10 at DEN 39,06:48 1st Shotgun,— C.Anderson up the middle to DEN 42 for 3 yards (K.Short).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,4,0,8 Yard Pass,2nd & 7 at DEN 42,06:19 1st,— T.Siemian pass short right to D.Thomas to 50 for 8 yards (J.Bradberry).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,5,0,-1 Yard Run,1st & 10 at 50,05:38 1st,— C.Anderson right guard to DEN 49 for -1 yards (L.Kuechly).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,6,0,21 Yard Pass,2nd & 11 at DEN 49,04:58 1st Shotgun,— T.Siemian pass short right to C.Anderson to CAR 30 for 21 yards (T.Davis).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,7,0,6 Yard Run,1st & 10 at CAR 30,04:20 1st,— D.Booker right guard to CAR 24 for 6 yards (J.Bradberry; K.Coleman).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,8,0,2 Yard Run,2nd & 4 at CAR 24,03:40 1st,— D.Booker right guard to CAR 22 for 2 yards (T.Davis).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,9,0,6 Yard Pass,3rd & 2 at CAR 22,03:00 1st Shotgun,— T.Siemian pass short right to D.Thomas to CAR 16 for 6 yards (J.Bradberry).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,10,0,0 Yard Run,1st & 10 at CAR 16,02:22 1st,— C.Anderson left guard to CAR 16 for no gain (L.Kuechly).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,11,0,-9 Yard Sack,2nd & 10 at CAR 16,01:48 1st,— T.Siemian sacked at CAR 25 for -9 yards (V.Butler).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,1st Quarter,3,Denver Broncos,0,12,0,Interception,3rd & 19 at CAR 25,01:09 1st Shotgun,— T.Siemian pass short right intended for E.Sanders INTERCEPTED by T.Davis (S.Lotulelei) at CAR 32. T.Davis to CAR 36 for 4 yards (T.Siemian).
2016,WEEK 1,Thursday,September 8th,CAR,DEN,2nd Quarter,1,Carolina Panthers,0,1,0,Pass Incomplete,1st & 10 at CAR 36,01:03 1st Shotgun,— C.Newton pass incomplete short left to K.Benjamin [J.Crick].
