Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,1,0,Kickoff from BAL 35,,Kickoff,"— J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback."
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,2,0,5 Yard Run,1st & 10 at NE 20,15:00 1st,"— NE 12-Brady 24th career postseason start, ties Brett Favre for most ever by a QB. S.Ridley right guard to NE 25 for 5 yards (H.Ngata; P.Kruger)."
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,3,0,9 Yard Pass,2nd & 5 at NE 25,14:39 1st No Huddle,— T.Brady pass short middle to A.Hernandez to NE 34 for 9 yards (D.Ellerbe; C.Graham).
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,4,0,3 Yard Run,1st & 10 at NE 34,14:17 1st No Huddle,— S.Ridley left tackle to NE 37 for 3 yards (R.Lewis).
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,5,0,5 Yard Run,2nd & 7 at NE 37,13:40 1st No Huddle,— S.Ridley left tackle to NE 42 for 5 yards (D.Ellerbe; C.Williams).
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,6,0,Pass Incomplete,3rd & 2 at NE 42,"13:03 1st No Huddle, Shotgun",— T.Brady pass incomplete deep left to W.Welker.
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,7,0,Timeout,,12:57 1st,— Timeout #1 by BAL at 12:57.
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,1,New England Patriots,0,8,0,Punt,4th & 2 at NE 42,12:57 1st,"— Z.Mesko punts 45 yards to BAL 13, Center-D.Aiken, fair catch by J.Jones."
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,2,Baltimore Ravens,0,1,0,2 Yard Run,1st & 10 at BAL 13,12:48 1st,— R.Rice right guard to BAL 15 for 2 yards (B.Spikes).
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,2,Baltimore Ravens,0,2,0,4 Yard Run,2nd & 8 at BAL 15,12:17 1st No Huddle,— R.Rice left guard to BAL 19 for 4 yards (B.Spikes; R.Ninkovich).
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,2,Baltimore Ravens,0,3,0,Pass Incomplete,3rd & 4 at BAL 19,11:41 1st Shotgun,— J.Flacco pass incomplete short left to R.Rice.
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,2,Baltimore Ravens,0,4,0,Punt,4th & 4 at BAL 19,11:37 1st,"— S.Koch punts 50 yards to NE 31, Center-M.Cox. W.Welker to NE 44 for 13 yards (D.Reed). Penalty on NE-P.Chung, Offensive Holding, declined. PENALTY on NE-A.Talib, Offensive Holding, 10 yards, enforced at NE 31."
2012,CONFERENCE CHAMPIONSHIPS,Sunday,January 20th,BAL,NE,1st Quarter,3,New England Patriots,1,1,0,8 Yard Pass,1st & 10 at NE 21,11:24 1st,— T.Brady pass short left to B.Lloyd to NE 29 for 8 yards (C.Williams).
