Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason?
2017,Week 16,FINAL,SUN,12/24,Giants,0-4,0,0.0,Cardinals,2-2,23,1.0,,,0
2017,Week 16,FINAL,SUN,12/24,Seahawks,2-2,21,1.0,Cowboys,2-2,12,0.0,,,0
2017,Week 16,FINAL,MON,12/25,Steelers,3-1,34,1.0,Texans,2-2,6,0.0,,,0
2017,Week 16,FINAL,MON,12/25,Raiders,2-2,10,0.0,Eagles,3-1,19,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Packers,3-1,11,0.0,Lions,3-1,35,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Texans,2-2,13,0.0,Colts,1-3,22,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Bears,1-3,10,0.0,Vikings,2-2,23,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Jets,2-2,6,0.0,Patriots,2-2,26,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Redskins,2-2,10,0.0,Giants,0-4,18,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Cowboys,2-2,6,1.0,Eagles,3-1,0,0.0,,,0
2017,Week 17,FINAL,SUN,12/31,Browns,0-4,24,0.0,Steelers,3-1,28,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Panthers,3-1,10,0.0,Falcons,3-1,22,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Bengals,1-3,31,1.0,Ravens,2-2,27,0.0,,,0
2017,Week 17,FINAL,SUN,12/31,Bills,3-1,22,1.0,Dolphins,1-2,16,0.0,,,0
2017,Week 17,FINAL,SUN,12/31,Saints,2-2,24,0.0,Buccaneers,2-1,31,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Jaguars,2-2,10,0.0,Titans,2-2,15,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,Chiefs,4-0,27,1.0,Broncos,3-1,24,0.0,,,0
2017,Week 17,FINAL,SUN,12/31,Raiders,2-2,10,0.0,Chargers,0-4,30,1.0,,,0
2017,Week 17,FINAL,SUN,12/31,49ers,0-4,34,1.0,Rams,3-1,13,0.0,,,0
2017,Week 17,FINAL,SUN,12/31,Cardinals,2-2,26,1.0,Seahawks,2-2,24,0.0,,,0
2017,Wild Card Weekend,FINAL,SAT,01/06,Titans,9-7,22,1.0,Chiefs,10-6,21,0.0,5,4,1
2017,Wild Card Weekend,FINAL,SAT,01/06,Falcons,10-6,26,1.0,Rams,11-5,13,0.0,6,3,1
2017,Wild Card Weekend,FINAL,SUN,01/07,Bills,9-7,3,0.0,Jaguars,10-6,10,1.0,6,3,1
2017,Wild Card Weekend,FINAL,SUN,01/07,Panthers,11-5,26,0.0,Saints,11-5,31,1.0,5,4,1
2017,Divisional Playoffs,FINAL,SAT,01/13,Falcons,10-6,10,0.0,Eagles,13-3,15,1.0,6,1,1
2017,Divisional Playoffs,FINAL,SAT,01/13,Titans,9-7,14,0.0,Patriots,13-3,35,1.0,5,1,1
2017,Divisional Playoffs,FINAL,SUN,01/14,Jaguars,10-6,45,1.0,Steelers,13-3,42,0.0,3,2,1
2017,Divisional Playoffs,FINAL,SUN,01/14,Saints,11-5,24,0.0,Vikings,13-3,29,1.0,4,2,1
2017,Conference Championships,FINAL,SUN,01/21,Jaguars,10-6,20,0.0,Patriots,13-3,24,1.0,3,1,1
2017,Conference Championships,FINAL,SUN,01/21,Vikings,13-3,7,0.0,Eagles,13-3,38,1.0,2,1,1
2017,Pro Bowl,FINAL,SUN,01/28,NFC Pro Bowl,,23,0.0,AFC Pro Bowl,,24,1.0,,,0
2017,Super Bowl,FINAL,SUN,02/04,Eagles,13-3,41,1.0,Patriots,13-3,33,0.0,1,1,1
