Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason?
2020,Week 3,FINAL,MON,09/28,Chiefs,3-0,34,1.0,Ravens,2-1,20,0.0,,,0
2020,Week 4,FINAL,THU,10/01,Broncos,1-3,37,1.0,Jets,0-4,28,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Cardinals,2-2,21,0.0,Panthers,2-2,31,1.0,,,0
2020,Week 4,FINAL,SUN,10/04,Jaguars,1-3,25,0.0,Bengals,1-2-1,33,1.0,,,0
2020,Week 4,FINAL,SUN,10/04,Browns,3-1,49,1.0,Cowboys,1-3,38,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Saints,2-2,35,1.0,Lions,1-3,29,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Vikings,1-3,31,1.0,Texans,0-4,23,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Seahawks,4-0,31,1.0,Dolphins,1-3,23,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Chargers,1-3,31,0.0,Buccaneers,3-1,38,1.0,,,0
2020,Week 4,FINAL,SUN,10/04,Ravens,3-1,31,1.0,Football Team,1-3,17,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Giants,0-4,9,0.0,Rams,3-1,17,1.0,,,0
2020,Week 4,FINAL,SUN,10/04,Colts,3-1,19,1.0,Bears,3-1,11,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Bills,4-0,30,1.0,Raiders,2-2,23,0.0,,,0
2020,Week 4,FINAL,SUN,10/04,Eagles,1-2-1,25,1.0,49ers,2-2,20,0.0,,,0
2020,Week 4,FINAL,MON,10/05,Patriots,2-2,10,0.0,Chiefs,4-0,26,1.0,,,0
2020,Week 4,FINAL,MON,10/05,Falcons,0-4,16,0.0,Packers,4-0,30,1.0,,,0
2020,Week 4,BYE,,,Steelers,2-2,,,,,,,,,0
2020,Week 4,BYE,,,Titans,2-2,,,,,,,,,0
2020,Week 5,FINAL,THU,10/08,Buccaneers,3-1,19,0.0,Bears,3-1,20,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Panthers,2-2,23,1.0,Falcons,0-4,16,0.0,,,0
2020,Week 5,FINAL,SUN,10/11,Bengals,1-2-1,3,0.0,Ravens,3-1,27,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Jaguars,1-3,14,0.0,Texans,0-4,30,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Raiders,2-2,40,1.0,Chiefs,4-0,32,0.0,,,0
2020,Week 5,FINAL,SUN,10/11,Cardinals,2-2,30,1.0,Jets,0-4,10,0.0,,,0
2020,Week 5,FINAL,SUN,10/11,Eagles,1-2-1,29,0.0,Steelers,3-0,38,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Rams,3-1,30,1.0,Football Team,1-3,10,0.0,,,0
2020,Week 5,FINAL,SUN,10/11,Dolphins,1-3,43,1.0,49ers,2-2,17,0.0,,,0
2020,Week 5,FINAL,SUN,10/11,Colts,3-1,23,0.0,Browns,3-1,32,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Giants,0-4,34,0.0,Cowboys,1-3,37,1.0,,,0
2020,Week 5,FINAL,SUN,10/11,Vikings,1-3,26,0.0,Seahawks,4-0,27,1.0,,,0
2020,Week 5,FINAL,MON,10/12,Chargers,1-3,27,0.0,Saints,2-2,30,1.0,,,0
2020,Week 5,FINAL,TUE,10/13,Bills,4-0,16,0.0,Titans,3-0,42,1.0,,,0
2020,Week 5,BYE,,,Lions,3-1,,,,,,,,,0
2020,Week 5,BYE,,,Patriots,1-3,,,,,,,,,0
2020,Week 5,BYE,,,Broncos,1-3,,,,,,,,,0
2020,Week 5,BYE,,,Packers,2-2,,,,,,,,,0
2020,Week 6,FINAL,SUN,10/18,Bears,3-1,23,1.0,Panthers,2-2,16,0.0,,,0
2020,Week 6,FINAL,SUN,10/18,Bengals,1-2-1,27,0.0,Colts,3-1,31,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Lions,1-3,34,1.0,Jaguars,1-3,16,0.0,,,0
2020,Week 6,FINAL,SUN,10/18,Falcons,0-4,40,1.0,Vikings,1-3,23,0.0,,,0
2020,Week 6,FINAL,SUN,10/18,Football Team,1-3,19,0.0,Giants,0-4,20,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Ravens,3-1,30,1.0,Eagles,1-2-1,28,0.0,,,0
2020,Week 6,FINAL,SUN,10/18,Browns,3-1,7,0.0,Steelers,3-0,38,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Texans,0-4,36,0.0,Titans,3-0,42,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Broncos,1-3,18,1.0,Patriots,2-2,12,0.0,,,0
2020,Week 6,FINAL,SUN,10/18,Jets,0-4,0,0.0,Dolphins,1-3,24,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Packers,4-0,10,0.0,Buccaneers,3-1,38,1.0,,,0
2020,Week 6,FINAL,SUN,10/18,Rams,3-1,16,0.0,49ers,2-2,24,1.0,,,0
2020,Week 6,FINAL,MON,10/19,Chiefs,4-0,26,1.0,Bills,4-0,17,0.0,,,0
2020,Week 6,FINAL,MON,10/19,Cardinals,2-2,38,1.0,Cowboys,1-3,10,0.0,,,0
2020,Week 6,BYE,,,Saints,2-2,,,,,,,,,0
2020,Week 6,BYE,,,Raiders,1-3,,,,,,,,,0
2020,Week 6,BYE,,,Chargers,2-2,,,,,,,,,0
2020,Week 6,BYE,,,Seahawks,3-1,,,,,,,,,0
2020,Week 7,FINAL,THU,10/22,Giants,0-4,21,0.0,Eagles,1-2-1,22,1.0,,,0
2020,Week 7,FINAL,SUN,10/25,Lions,1-3,23,1.0,Falcons,0-4,22,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Browns,3-1,37,1.0,Bengals,1-2-1,34,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Packers,4-0,35,1.0,Texans,0-4,20,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Panthers,2-2,24,0.0,Saints,2-2,27,1.0,,,0
2020,Week 7,FINAL,SUN,10/25,Bills,4-0,18,1.0,Jets,0-4,10,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Cowboys,1-3,3,0.0,Football Team,1-3,25,1.0,,,0
2020,Week 7,FINAL,SUN,10/25,Steelers,3-0,27,1.0,Titans,3-0,24,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Buccaneers,3-1,45,1.0,Raiders,2-2,20,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Chiefs,4-0,43,1.0,Broncos,1-3,16,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,49ers,2-2,33,1.0,Patriots,2-2,6,0.0,,,0
2020,Week 7,FINAL,SUN,10/25,Jaguars,1-3,29,0.0,Chargers,1-3,39,1.0,,,0
2020,Week 7,FINAL,SUN,10/25,Seahawks,4-0,34,0.0,Cardinals,2-2,37,1.0,,,0
2020,Week 7,FINAL,MON,10/26,Bears,3-1,10,0.0,Rams,3-1,24,1.0,,,0
2020,Week 7,BYE,,,Colts,2-2,,,,,,,,,0
2020,Week 7,BYE,,,Vikings,1-3,,,,,,,,,0
2020,Week 7,BYE,,,Dolphins,3-1,,,,,,,,,0
2020,Week 7,BYE,,,Ravens,3-1,,,,,,,,,0
2020,Week 8,FINAL,THU,10/29,Falcons,0-4,25,1.0,Panthers,2-2,17,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,Patriots,2-2,21,0.0,Bills,4-0,24,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Titans,3-0,20,0.0,Bengals,1-2-1,31,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Raiders,2-2,16,1.0,Browns,3-1,6,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,Colts,3-1,41,1.0,Lions,1-3,21,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,Vikings,1-3,28,1.0,Packers,4-0,22,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,Jets,0-4,9,0.0,Chiefs,4-0,35,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Rams,3-1,17,0.0,Dolphins,1-3,28,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Steelers,3-0,28,1.0,Ravens,3-1,24,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,Chargers,1-3,30,0.0,Broncos,1-3,31,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Saints,2-2,26,1.0,Bears,3-1,23,0.0,,,0
2020,Week 8,FINAL,SUN,11/01,49ers,2-2,27,0.0,Seahawks,4-0,37,1.0,,,0
2020,Week 8,FINAL,SUN,11/01,Cowboys,1-3,9,0.0,Eagles,1-2-1,23,1.0,,,0
2020,Week 8,FINAL,MON,11/02,Buccaneers,3-1,25,1.0,Giants,0-4,23,0.0,,,0
2020,Week 8,BYE,,,Jaguars,2-2,,,,,,,,,0
2020,Week 8,BYE,,,Texans,2-2,,,,,,,,,0
2020,Week 8,BYE,,,Football,ea,,,,,,,,,0
2020,Week 8,BYE,,,Cardinals,1-3,,,,,,,,,0
2020,Week 9,FINAL,THU,11/05,Packers,4-0,34,1.0,49ers,2-2,17,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Broncos,1-3,27,0.0,Falcons,0-4,34,1.0,,,0
2020,Week 9,FINAL,SUN,11/08,Seahawks,4-0,34,0.0,Bills,4-0,44,1.0,,,0
2020,Week 9,FINAL,SUN,11/08,Ravens,3-1,24,1.0,Colts,3-1,10,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Texans,0-4,27,1.0,Jaguars,1-3,25,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Panthers,2-2,31,0.0,Chiefs,4-0,33,1.0,,,0
2020,Week 9,FINAL,SUN,11/08,Lions,1-3,20,0.0,Vikings,1-3,34,1.0,,,0
2020,Week 9,FINAL,SUN,11/08,Bears,3-1,17,0.0,Titans,3-0,24,1.0,,,0
2020,Week 9,FINAL,SUN,11/08,Giants,0-4,23,1.0,Football Team,1-3,20,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Raiders,2-2,31,1.0,Chargers,1-3,26,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Dolphins,1-3,34,1.0,Cardinals,2-2,31,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Steelers,3-0,24,1.0,Cowboys,1-3,19,0.0,,,0
2020,Week 9,FINAL,SUN,11/08,Saints,2-2,38,1.0,Buccaneers,3-1,3,0.0,,,0
2020,Week 9,FINAL,MON,11/09,Patriots,2-2,30,1.0,Jets,0-4,27,0.0,,,0
2020,Week 9,BYE,,,Browns,2-2,,,,,,,,,0
2020,Week 9,BYE,,,Eagles,4-0,,,,,,,,,0
2020,Week 9,BYE,,,Bengals,1-3,,,,,,,,,0
2020,Week 9,BYE,,,Rams,2-2,,,,,,,,,0
2020,Week 10,FINAL,THU,11/12,Colts,3-1,34,1.0,Titans,3-0,17,0.0,,,0
2020,Week 10,FINAL,SUN,11/15,Buccaneers,3-1,46,1.0,Panthers,2-2,23,0.0,,,0
2020,Week 10,FINAL,SUN,11/15,Texans,0-4,7,0.0,Browns,3-1,10,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Football Team,1-3,27,0.0,Lions,1-3,30,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Jaguars,1-3,20,0.0,Packers,4-0,24,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Eagles,1-2-1,17,0.0,Giants,0-4,27,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Bills,4-0,30,0.0,Cardinals,2-2,32,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Broncos,1-3,12,0.0,Raiders,2-2,37,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Chargers,1-3,21,0.0,Dolphins,1-3,29,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Bengals,1-2-1,10,0.0,Steelers,3-0,36,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Seahawks,4-0,16,0.0,Rams,3-1,23,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,49ers,2-2,13,0.0,Saints,2-2,27,1.0,,,0
2020,Week 10,FINAL,SUN,11/15,Ravens,3-1,17,0.0,Patriots,2-2,23,1.0,,,0
2020,Week 10,FINAL,MON,11/16,Vikings,1-3,19,1.0,Bears,3-1,13,0.0,,,0
2020,Week 10,BYE,,,Falcons,2-2,,,,,,,,,0
2020,Week 10,BYE,,,Jets,1-3,,,,,,,,,0
2020,Week 10,BYE,,,Cowboys,3-1,,,,,,,,,0
2020,Week 10,BYE,,,Chiefs,3-1,,,,,,,,,0
2020,Week 11,FINAL,THU,11/19,Cardinals,2-2,21,0.0,Seahawks,4-0,28,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Titans,3-0,30,1.0,Ravens,3-1,24,0.0,,,0
2020,Week 11,FINAL,SUN,11/22,Lions,1-3,0,0.0,Panthers,2-2,20,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Eagles,1-2-1,17,0.0,Browns,3-1,22,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Patriots,2-2,20,0.0,Texans,0-4,27,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Steelers,3-0,27,1.0,Jaguars,1-3,3,0.0,,,0
2020,Week 11,FINAL,SUN,11/22,Falcons,0-4,9,0.0,Saints,2-2,24,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Bengals,1-2-1,9,0.0,Football Team,1-3,20,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Dolphins,1-3,13,0.0,Broncos,1-3,20,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Jets,0-4,28,0.0,Chargers,1-3,34,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Packers,4-0,31,0.0,Colts,3-1,34,1.0,,,0
2020,Week 11,FINAL,SUN,11/22,Cowboys,1-3,31,1.0,Vikings,1-3,28,0.0,,,0
2020,Week 11,FINAL,SUN,11/22,Chiefs,4-0,35,1.0,Raiders,2-2,31,0.0,,,0
2020,Week 11,FINAL,MON,11/23,Rams,3-1,27,1.0,Buccaneers,3-1,24,0.0,,,0
2020,Week 11,BYE,,,Bills,3-1,,,,,,,,,0
2020,Week 11,BYE,,,Giants,1-3,,,,,,,,,0
2020,Week 11,BYE,,,49ers,4-0,,,,,,,,,0
2020,Week 11,BYE,,,Bears,0-4,,,,,,,,,0
2020,Week 12,FINAL,THU,11/26,Texans,0-4,41,1.0,Lions,1-3,25,0.0,,,0
2020,Week 12,FINAL,THU,11/26,Football Team,1-3,41,1.0,Cowboys,1-3,16,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Raiders,2-2,6,0.0,Falcons,0-4,43,1.0,,,0
2020,Week 12,FINAL,SUN,11/29,Chargers,1-3,17,0.0,Bills,4-0,27,1.0,,,0
2020,Week 12,FINAL,SUN,11/29,Giants,0-4,19,1.0,Bengals,1-2-1,17,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Titans,3-0,45,1.0,Colts,3-1,26,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Browns,3-1,27,1.0,Jaguars,1-3,25,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Panthers,2-2,27,0.0,Vikings,1-3,28,1.0,,,0
2020,Week 12,FINAL,SUN,11/29,Cardinals,2-2,17,0.0,Patriots,2-2,20,1.0,,,0
2020,Week 12,FINAL,SUN,11/29,Dolphins,1-3,20,1.0,Jets,0-4,3,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Saints,2-2,31,1.0,Broncos,1-3,3,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,49ers,2-2,23,1.0,Rams,3-1,20,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Chiefs,4-0,27,1.0,Buccaneers,3-1,24,0.0,,,0
2020,Week 12,FINAL,SUN,11/29,Bears,3-1,25,0.0,Packers,4-0,41,1.0,,,0
2020,Week 12,FINAL,MON,11/30,Seahawks,4-0,23,1.0,Eagles,1-2-1,17,0.0,,,0
2020,Week 12,FINAL,WED,12/02,Ravens,3-1,14,0.0,Steelers,3-0,19,1.0,,,0
2020,Week 13,FINAL,SUN,12/06,Saints,2-2,21,1.0,Falcons,0-4,16,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Lions,1-3,34,1.0,Bears,3-1,30,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Colts,3-1,26,1.0,Texans,0-4,20,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Bengals,1-2-1,7,0.0,Dolphins,1-3,19,1.0,,,0
2020,Week 13,FINAL,SUN,12/06,Jaguars,1-3,24,0.0,Vikings,1-3,27,1.0,,,0
2020,Week 13,FINAL,SUN,12/06,Raiders,2-2,31,1.0,Jets,0-4,28,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Browns,3-1,41,1.0,Titans,3-0,35,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Rams,3-1,38,1.0,Cardinals,2-2,28,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Giants,0-4,17,1.0,Seahawks,4-0,12,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Eagles,1-2-1,16,0.0,Packers,4-0,30,1.0,,,0
2020,Week 13,FINAL,SUN,12/06,Patriots,2-2,45,1.0,Chargers,1-3,0,0.0,,,0
2020,Week 13,FINAL,SUN,12/06,Broncos,1-3,16,0.0,Chiefs,4-0,22,1.0,,,0
2020,Week 13,FINAL,MON,12/07,Football Team,1-3,23,1.0,Steelers,3-0,17,0.0,,,0
2020,Week 13,FINAL,MON,12/07,Bills,4-0,34,1.0,49ers,2-2,24,0.0,,,0
2020,Week 13,FINAL,TUE,12/08,Cowboys,1-3,17,0.0,Ravens,3-1,34,1.0,,,0
2020,Week 13,BYE,,,Panthers,0-4,,,,,,,,,0
2020,Week 13,BYE,,,Buccaneers,3-1,,,,,,,,,0
2020,Week 14,FINAL,THU,12/10,Patriots,2-2,3,0.0,Rams,3-1,24,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Broncos,1-3,32,1.0,Panthers,2-2,27,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Texans,0-4,7,0.0,Bears,3-1,36,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Cowboys,1-3,30,1.0,Bengals,1-2-1,7,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Titans,3-0,31,1.0,Jaguars,1-3,10,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Chiefs,4-0,33,1.0,Dolphins,1-3,27,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Cardinals,2-2,26,1.0,Giants,0-4,7,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Vikings,1-3,14,0.0,Buccaneers,3-1,26,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Colts,3-1,44,1.0,Raiders,2-2,27,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Jets,0-4,3,0.0,Seahawks,4-0,40,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Packers,4-0,31,1.0,Lions,1-3,24,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Falcons,0-4,17,0.0,Chargers,1-3,20,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Saints,2-2,21,0.0,Eagles,1-2-1,24,1.0,,,0
2020,Week 14,FINAL,SUN,12/13,Football Team,1-3,23,1.0,49ers,2-2,15,0.0,,,0
2020,Week 14,FINAL,SUN,12/13,Steelers,3-0,15,0.0,Bills,4-0,26,1.0,,,0
2020,Week 14,FINAL,MON,12/14,Ravens,3-1,47,1.0,Browns,3-1,42,0.0,,,0
2020,Week 15,FINAL,THU,12/17,Chargers,1-3,30,1.0,Raiders,2-2,27,0.0,,,0
2020,Week 15,FINAL,SAT,12/19,Bills,4-0,48,1.0,Broncos,1-3,19,0.0,,,0
2020,Week 15,FINAL,SAT,12/19,Panthers,2-2,16,0.0,Packers,4-0,24,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Texans,0-4,20,0.0,Colts,3-1,27,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Lions,1-3,25,0.0,Titans,3-0,46,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Buccaneers,3-1,31,1.0,Falcons,0-4,27,0.0,,,0
2020,Week 15,FINAL,SUN,12/20,Jaguars,1-3,14,0.0,Ravens,3-1,40,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Patriots,2-2,12,0.0,Dolphins,1-3,22,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Bears,3-1,33,1.0,Vikings,1-3,27,0.0,,,0
2020,Week 15,FINAL,SUN,12/20,Seahawks,4-0,20,1.0,Football Team,1-3,15,0.0,,,0
2020,Week 15,FINAL,SUN,12/20,49ers,2-2,33,0.0,Cowboys,1-3,41,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Jets,0-4,23,1.0,Rams,3-1,20,0.0,,,0
2020,Week 15,FINAL,SUN,12/20,Eagles,1-2-1,26,0.0,Cardinals,2-2,33,1.0,,,0
2020,Week 15,FINAL,SUN,12/20,Chiefs,4-0,32,1.0,Saints,2-2,29,0.0,,,0
2020,Week 15,FINAL,SUN,12/20,Browns,3-1,20,1.0,Giants,0-4,6,0.0,,,0
2020,Week 15,FINAL,MON,12/21,Steelers,3-0,17,0.0,Bengals,1-2-1,27,1.0,,,0
2020,Week 16,FINAL,FRI,12/25,Vikings,1-3,33,0.0,Saints,2-2,52,1.0,,,0
2020,Week 16,FINAL,SAT,12/26,Buccaneers,3-1,47,1.0,Lions,1-3,7,0.0,,,0
2020,Week 16,FINAL,SAT,12/26,49ers,2-2,20,1.0,Cardinals,2-2,12,0.0,,,0
2020,Week 16,FINAL,SAT,12/26,Dolphins,1-3,26,1.0,Raiders,2-2,25,0.0,,,0
2020,Week 16,FINAL,SUN,12/27,Browns,3-1,16,0.0,Jets,0-4,23,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Giants,0-4,13,0.0,Ravens,3-1,27,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Bengals,1-2-1,37,1.0,Texans,0-4,31,0.0,,,0
2020,Week 16,FINAL,SUN,12/27,Bears,3-1,41,1.0,Jaguars,1-3,17,0.0,,,0
2020,Week 16,FINAL,SUN,12/27,Falcons,0-4,14,0.0,Chiefs,4-0,17,1.0,,,0
